ga:date,ga:medium,ga:source,ga:adClicks,ga:adCost,ga:impressions,ga:campaign
20201026,cpc,search.naver.com,34,55715,28459,NSA_cnc
20201028,cpc,search.naver.com,32,53988,25115,NSA_cnc
20201219,cpc,search.naver.com,0,0,85,NSA_Brand
20210103,cpc,search.naver.com,32,55132,54505,NSA_3dp
20201019,cpc,search.naver.com,24,39446,43043,NSA_cnc
20201017,cpc,search.naver.com,14,18359,16558,NSA_cnc
20201221,cpc,search.naver.com,62,82280,45963,NSA_cnc
20201123,cpc,search.naver.com,44,61710,33859,NSA_cnc
20210101,cpc,search.naver.com,33,88341,38573,NSA_cnc
20201107,cpc,search.naver.com,22,27588,23240,NSA_cnc
20201210,cpc,search.naver.com,66,94061,53086,NSA_cnc
20201109,cpc,search.naver.com,37,68387,34976,NSA_cnc
20201215,cpc,search.naver.com,0,0,35,NSA_Brand
20201205,cpc,search.naver.com,52,90222,37497,NSA_cnc
20201112,cpc,search.naver.com,38,52734,28621,NSA_cnc
20201228,cpc,search.naver.com,8,616,451,NSA_Brand
20201120,cpc,search.naver.com,26,31823,30712,NSA_cnc
20201222,cpc,search.naver.com,60,99121,37464,NSA_cnc
20201206,cpc,search.naver.com,52,87747,34730,NSA_cnc
20201208,cpc,search.naver.com,67,101563,48707,NSA_cnc
20201111,cpc,search.naver.com,22,28721,27398,NSA_cnc
20201009,cpc,search.naver.com,0,0,11,NSA_cnc_contents
20210102,cpc,search.naver.com,55,96514,38572,NSA_cnc
20201104,cpc,search.naver.com,25,40161,25838,NSA_cnc
20201213,cpc,search.naver.com,44,60852,43145,NSA_cnc
20201025,cpc,search.naver.com,24,29458,16562,NSA_cnc
20201109,cpc,search.naver.com,4,3773,12222,NSA_cnc_contents
20201108,cpc,search.naver.com,1,693,8875,NSA_cnc_contents
20201224,cpc,search.naver.com,1,77,195,NSA_Brand
20201030,cpc,search.naver.com,29,43901,31674,NSA_cnc
20201014,cpc,search.naver.com,34,59565,45965,NSA_cnc
20210101,cpc,search.naver.com,0,0,364,NSA_Brand
20201222,cpc,search.naver.com,2,154,193,NSA_Brand
20201231,cpc,search.naver.com,1,77,611,NSA_Brand
20201121,cpc,search.naver.com,2,1903,7190,NSA_cnc_contents
20201010,cpc,search.naver.com,0,0,28,NSA_cnc_contents
20201116,cpc,search.naver.com,3,3025,11117,NSA_cnc_contents
20201215,cpc,search.naver.com,64,99836,87272,NSA_cnc
20201218,cpc,search.naver.com,4,308,210,NSA_Brand
20201027,cpc,search.naver.com,7,15070,11115,NSA_cnc_contents
20201102,cpc,search.naver.com,27,36740,32850,NSA_cnc
20201011,cpc,search.naver.com,0,0,38,NSA_cnc_contents
20201117,cpc,search.naver.com,37,47300,27830,NSA_cnc
20201120,cpc,search.naver.com,5,9845,8805,NSA_cnc_contents
20201119,cpc,search.naver.com,27,40623,33542,NSA_cnc
20201026,cpc,search.naver.com,6,9790,11699,NSA_cnc_contents
20201117,cpc,search.naver.com,3,6644,13134,NSA_cnc_contents
20201025,cpc,search.naver.com,2,6061,8295,NSA_cnc_contents
20201114,cpc,search.naver.com,2,2794,7986,NSA_cnc_contents
20201012,cpc,search.naver.com,0,0,576,NSA_cnc_contents
20201123,cpc,search.naver.com,8,10582,12527,NSA_cnc_contents
20201224,cpc,search.naver.com,50,93489,50395,NSA_cnc
20201231,cpc,search.naver.com,52,82885,42740,NSA_cnc
20201128,cpc,search.naver.com,34,45628,19672,NSA_cnc
20201115,cpc,search.naver.com,4,6171,6569,NSA_cnc_contents
20201126,cpc,search.naver.com,31,43879,29940,NSA_cnc
20201024,cpc,search.naver.com,3,1331,8102,NSA_cnc_contents
20201122,cpc,search.naver.com,4,7821,7854,NSA_cnc_contents
20201013,cpc,search.naver.com,5,4279,7213,NSA_cnc_contents
20201022,cpc,search.naver.com,6,9108,9989,NSA_cnc_contents
20201113,cpc,search.naver.com,4,4213,10361,NSA_cnc_contents
20201015,cpc,search.naver.com,3,4972,9839,NSA_cnc_contents
20201009,cpc,search.naver.com,0,0,8,NSA_cnc
20201124,cpc,search.naver.com,7,7370,11286,NSA_cnc_contents
20201012,cpc,search.naver.com,19,31570,36360,NSA_cnc
20201112,cpc,search.naver.com,3,3630,10286,NSA_cnc_contents
20201023,cpc,search.naver.com,4,4598,9612,NSA_cnc_contents
20201125,cpc,search.naver.com,1,1826,10524,NSA_cnc_contents
20201014,cpc,search.naver.com,6,8448,10020,NSA_cnc_contents
20201126,cpc,search.naver.com,9,8536,11151,NSA_cnc_contents
20201017,cpc,search.naver.com,7,9284,12741,NSA_cnc_contents
20201111,cpc,search.naver.com,4,2882,15662,NSA_cnc_contents
20201020,cpc,search.naver.com,5,7491,10530,NSA_cnc_contents
20201016,cpc,search.naver.com,0,0,10388,NSA_cnc_contents
20201023,cpc,search.naver.com,28,43318,27237,NSA_cnc
20201127,cpc,search.naver.com,6,9724,9931,NSA_cnc_contents
20201228,cpc,search.naver.com,33,70994,77813,NSA_3dp
20201021,cpc,search.naver.com,3,2728,11019,NSA_cnc_contents
20201226,cpc,search.naver.com,18,24816,59967,NSA_3dp
20201110,cpc,search.naver.com,9,8085,12202,NSA_cnc_contents
20201011,cpc,search.naver.com,2,154,70,NSA_cnc
20201225,cpc,search.naver.com,9,16126,51708,NSA_3dp
20201229,cpc,search.naver.com,9,693,485,NSA_Brand
20201020,cpc,search.naver.com,29,44638,25469,NSA_cnc
20201230,cpc,search.naver.com,28,52998,59695,NSA_3dp
20201114,cpc,search.naver.com,21,21087,16829,NSA_cnc
20201203,cpc,search.naver.com,45,73810,44963,NSA_cnc
20201216,cpc,search.naver.com,48,101662,58656,NSA_cnc
20201230,cpc,search.naver.com,3,231,611,NSA_Brand
20201218,cpc,search.naver.com,61,102047,44850,NSA_cnc
20201101,cpc,search.naver.com,21,22330,45698,NSA_cnc
20201223,cpc,search.naver.com,2,154,713,NSA_Brand
20201125,cpc,search.naver.com,36,48477,30692,NSA_cnc
20201229,cpc,search.naver.com,43,98835,28364,NSA_cnc
20201130,cpc,search.naver.com,45,73392,30367,NSA_cnc
20201227,cpc,search.naver.com,63,105061,40063,NSA_cnc
20201225,cpc,search.naver.com,0,0,200,NSA_Brand
20201202,cpc,search.naver.com,3,5676,11341,NSA_cnc_contents
20201231,cpc,search.naver.com,21,55979,56466,NSA_3dp
20201203,cpc,search.naver.com,0,0,3751,NSA_cnc_contents
20201224,cpc,search.naver.com,16,40084,35106,NSA_3dp
20201021,cpc,search.naver.com,19,27126,25543,NSA_cnc
20201217,cpc,search.naver.com,4,308,218,NSA_Brand
20201204,cpc,search.naver.com,0,0,4,NSA_Brand
20201201,cpc,search.naver.com,3,3652,11660,NSA_cnc_contents
20201010,cpc,search.naver.com,0,0,38,NSA_cnc
20201226,cpc,search.naver.com,54,81785,34793,NSA_cnc
20201228,cpc,search.naver.com,44,97526,33259,NSA_cnc
20201124,cpc,search.naver.com,57,91949,32325,NSA_cnc
20201219,cpc,search.naver.com,41,70532,33296,NSA_cnc
20201217,cpc,search.naver.com,64,98461,44886,NSA_cnc
20201202,cpc,search.naver.com,36,68486,42050,NSA_cnc
20201115,cpc,search.naver.com,20,28512,17679,NSA_cnc
20201127,cpc,search.naver.com,32,43648,26863,NSA_cnc
20201226,cpc,search.naver.com,0,0,173,NSA_Brand
20201129,cpc,search.naver.com,27,44913,19899,NSA_cnc
20201230,cpc,search.naver.com,55,99385,38134,NSA_cnc
20201102,cpc,search.naver.com,9,7293,21366,NSA_cnc_contents
20201225,cpc,search.naver.com,41,81543,34045,NSA_cnc
20201103,cpc,search.naver.com,3,2717,13622,NSA_cnc_contents
20201118,cpc,search.naver.com,45,72886,31478,NSA_cnc
20201201,cpc,search.naver.com,40,64130,27485,NSA_cnc
20201031,cpc,search.naver.com,2,2442,7535,NSA_cnc_contents
20201116,cpc,search.naver.com,29,38390,28422,NSA_cnc
20210103,cpc,search.naver.com,1,77,323,NSA_Brand
20201220,cpc,search.naver.com,1,77,107,NSA_Brand
20201101,cpc,search.naver.com,4,5434,9406,NSA_cnc_contents
20201030,cpc,search.naver.com,2,2717,8225,NSA_cnc_contents
20201103,cpc,search.naver.com,41,59466,28261,NSA_cnc
20201214,cpc,search.naver.com,55,102410,91182,NSA_cnc
20201022,cpc,search.naver.com,39,59807,24634,NSA_cnc
20201107,cpc,search.naver.com,5,7579,9849,NSA_cnc_contents
20201227,cpc,search.naver.com,19,46101,60169,NSA_3dp
20201130,cpc,search.naver.com,4,7810,10265,NSA_cnc_contents
20201229,cpc,search.naver.com,40,84128,63050,NSA_3dp
20201106,cpc,search.naver.com,5,9427,11513,NSA_cnc_contents
20201013,cpc,search.naver.com,37,68332,38376,NSA_cnc
20201105,cpc,search.naver.com,4,5555,11990,NSA_cnc_contents
20201104,cpc,search.naver.com,2,3542,17046,NSA_cnc_contents
20201212,cpc,search.naver.com,48,69762,37234,NSA_cnc
20201029,cpc,search.naver.com,2,2970,11978,NSA_cnc_contents
20201118,cpc,search.naver.com,7,4862,12099,NSA_cnc_contents
20210103,cpc,search.naver.com,58,82489,40937,NSA_cnc
20201216,cpc,search.naver.com,2,154,146,NSA_Brand
20201105,cpc,search.naver.com,32,53614,33773,NSA_cnc
20201110,cpc,search.naver.com,30,55858,29762,NSA_cnc
20201209,cpc,search.naver.com,58,95887,36632,NSA_cnc
20201207,cpc,search.naver.com,62,97152,54949,NSA_cnc
20201119,cpc,search.naver.com,1,616,10842,NSA_cnc_contents
20201028,cpc,search.naver.com,2,3685,11274,NSA_cnc_contents
20201223,cpc,search.naver.com,49,100188,37971,NSA_cnc
20201121,cpc,search.naver.com,32,51216,20203,NSA_cnc
20201015,cpc,search.naver.com,37,65076,35005,NSA_cnc
20210101,cpc,search.naver.com,13,28424,58397,NSA_3dp
20201019,cpc,search.naver.com,5,2937,9351,NSA_cnc_contents
20201128,cpc,search.naver.com,4,6644,7852,NSA_cnc_contents
20201031,cpc,search.naver.com,17,16467,40410,NSA_cnc
20201129,cpc,search.naver.com,3,1969,8681,NSA_cnc_contents
20201018,cpc,search.naver.com,3,1991,11738,NSA_cnc_contents
20201024,cpc,search.naver.com,37,54450,24330,NSA_cnc
20201221,cpc,search.naver.com,3,231,232,NSA_Brand
20210102,cpc,search.naver.com,0,0,315,NSA_Brand
20210102,cpc,search.naver.com,18,38511,54623,NSA_3dp
20201016,cpc,search.naver.com,28,50204,22257,NSA_cnc
20201018,cpc,search.naver.com,22,34254,17312,NSA_cnc
20201029,cpc,search.naver.com,45,76428,24532,NSA_cnc
20201027,cpc,search.naver.com,33,52866,25216,NSA_cnc
20201227,cpc,search.naver.com,5,385,420,NSA_Brand
20201113,cpc,search.naver.com,37,52624,21606,NSA_cnc
20201204,cpc,search.naver.com,47,84469,49250,NSA_cnc
20201108,cpc,search.naver.com,17,29997,22101,NSA_cnc
20201211,cpc,search.naver.com,61,94633,47531,NSA_cnc
20201106,cpc,search.naver.com,30,45023,33507,NSA_cnc
20201122,cpc,search.naver.com,33,57387,21316,NSA_cnc
20201220,cpc,search.naver.com,56,95469,36441,NSA_cnc
