index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
9,3D제작,10,5600,97,0,,0,0.0,0.0,0.0,고관련비인기
9,용기디자인,10,930,92,6,756.0,4533,0.0,0.0,0.0,고관련비인기
9,의료기기디자인,10,4060,85,4,3424.0,13697,0.0,0.0,0.0,고관련비인기
9,기구개발,10,490,101,0,,0,0.0,0.0,0.0,고관련비인기
9,OEM제조,10,220,105,0,,0,0.0,0.0,0.0,고관련비인기
9,외주개발,10,1350,106,2,1210.0,2420,0.0,0.0,0.0,고관련비인기
9,공대졸업작품,10,90,96,6,73.0,439,0.0,0.0,0.0,저관련비인기
9,디자인설계,10,1590,62,1,1391.0,1391,0.0,0.0,0.0,고관련비인기
9,시제품개발,10,4890,92,2,4238.0,8477,0.0,0.0,0.0,고관련비인기
9,제품컨셉,10,70,15,0,,0,0.0,0.0,0.0,저관련비인기
9,제품도면,10,210,90,0,,0,0.0,0.0,0.0,고관련비인기
9,제품생산,10,230,91,0,,0,0.0,0.0,0.0,고관련비인기
9,전시제품,10,200,69,2,162.0,325,0.0,0.0,0.0,저관련비인기
9,디자인컨설팅,10,1930,58,1,1646.0,1646,0.0,0.0,0.0,고관련비인기
9,제작업체,10,410,88,1,340.0,340,0.0,0.0,0.0,고관련비인기
9,용기제작,10,430,67,0,,0,0.0,0.0,0.0,고관련비인기
9,3D프린터설계,10,140,82,0,,0,0.0,0.0,0.0,고관련비인기
9,로봇개발,10,110,83,3,89.0,268,0.0,0.0,0.0,고관련비인기
9,DFAM,10,70,32,0,,0,0.0,0.0,0.0,저관련비인기
9,머그컵디자인,10,810,48,4,658.0,2632,0.0,0.0,0.0,고관련비인기
9,프로토타입제작,10,320,71,0,,0,0.0,0.0,0.0,고관련비인기
9,패키지목업,10,70,17,0,,0,0.0,0.0,0.0,저관련비인기
9,개발회사,10,500,110,5,406.0,2031,0.0,0.0,0.0,고관련비인기
9,마스터캠X9,10,70,7,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,NXCAD,10,70,70,0,,0,0.0,0.0,0.0,저관련비인기
9,인벤터캠,10,70,75,0,,0,0.0,0.0,0.0,저관련비인기
9,DXFDWG,10,70,17,0,,0,0.0,0.0,0.0,저관련비인기
9,생활용품디자인,10,780,59,1,557.0,557,0.0,0.0,0.0,고관련비인기
9,제품개발설계,10,850,58,1,850.0,850,0.0,0.0,0.0,고관련비인기
9,시험장비,10,1950,68,1,1566.0,1566,0.0,0.0,0.0,저관련비인기
9,하드웨어개발,10,1360,65,0,,0,0.0,0.0,0.0,고관련비인기
9,제작의뢰,10,280,53,0,,0,0.0,0.0,0.0,고관련비인기
9,3D외주,10,1390,45,0,,0,0.0,0.0,0.0,저관련비인기
9,시제작,10,140,23,0,,0,0.0,0.0,0.0,고관련비인기
9,외관디자인,10,70,10,1,70.0,70,0.0,0.0,0.0,고관련비인기
9,압력용기설계,10,70,60,3,70.0,210,0.0,0.0,0.0,고관련비인기
9,장비제작,10,360,54,0,,0,0.0,0.0,0.0,고관련비인기
9,캐드설계,10,1780,43,0,,0,0.0,0.0,0.0,고관련비인기
9,특허품,10,120,48,0,,0,0.0,0.0,0.0,저관련비인기
9,디자인개발지원사업,10,110,51,0,,0,0.0,0.0,0.0,고관련비인기
9,제품모델링,10,530,39,0,,0,0.0,0.0,0.0,고관련비인기
9,설계디자인,10,440,43,0,,0,0.0,0.0,0.0,고관련비인기
9,조형물디자인,10,1710,44,1,1389.0,1389,0.0,0.0,0.0,고관련비인기
9,3D모델링파일,10,70,8,0,,0,0.0,0.0,0.0,고관련비인기
9,가전제품디자인,10,2910,33,0,,0,0.0,0.0,0.0,고관련비인기
9,아이디어개발,10,420,37,2,401.0,802,0.0,0.0,0.0,고관련비인기
9,졸업작품만들기,10,140,41,0,,0,0.0,0.0,0.0,저관련비인기
9,제품목업,10,1880,31,2,1584.0,3169,0.0,0.0,0.0,저관련비인기
9,3D도면제작,10,620,42,1,555.0,555,0.0,0.0,0.0,고관련비인기
9,OEM회사,10,70,90,0,,0,0.0,0.0,0.0,저관련비인기
9,설계업체,10,530,53,0,,0,0.0,0.0,0.0,고관련비인기
9,디자인용역,10,320,41,2,258.0,516,0.0,0.0,0.0,고관련비인기
9,입체조형물,10,730,32,2,656.0,1311,0.0,0.0,0.0,저관련비인기
9,졸업작품제작,10,1780,38,0,,0,0.0,0.0,0.0,고관련비인기
9,마스터캠X5,10,70,5,0,,0,0.0,0.0,0.0,저관련비인기
9,마스타캠,10,230,46,1,171.0,171,0.0,0.0,0.0,저관련비인기
9,도면캐드,10,70,17,0,,0,0.0,0.0,0.0,고관련비인기
9,만드는법,10,70,36,0,,0,0.0,0.0,0.0,저관련비인기
9,기계제조,10,250,39,0,,0,0.0,0.0,0.0,고관련비인기
9,3D프린팅디자인,10,70,14,0,,0,0.0,0.0,0.0,고관련비인기
9,3D가공,10,1060,33,2,927.0,1854,0.0,0.0,0.0,저관련비인기
9,3D모델링업체,10,2260,25,0,,0,0.0,0.0,0.0,고관련비인기
9,제품디자인업체,10,3860,45,2,3566.0,7133,0.0,0.0,0.0,고관련비인기
9,기계디자인,10,480,38,0,,0,0.0,0.0,0.0,고관련비인기
9,디자인전문,10,3370,39,2,2737.0,5474,0.0,0.0,0.0,고관련비인기
