index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
9,철강기계,10,70,4,0,,0,0.0,0.0,0.0,저관련비인기
9,슬리팅,10,230,552,1,191.0,191,0.0,0.0,0.0,저관련인기
9,각파이프,10,1100,3734,95,922.0,87555,0.0,0.0,0.0,저관련인기
9,알루미늄프레스,10,70,12,0,,0,0.0,0.0,0.0,저관련비인기
9,금속프레스,10,70,10,0,,0,0.0,0.0,0.0,저관련비인기
9,PVC절곡,10,70,8,0,,0,0.0,0.0,0.0,고관련비인기
9,스텐단열바,10,70,44,7,70.0,490,0.0,0.0,0.0,저관련비인기
9,철판계단,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,신호등철주,10,70,19,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,군산절곡,10,70,9,0,,0,0.0,0.0,0.0,저관련비인기
0,시흥철재상가,1,200,52,0,,0,1.8571428571428572,0.3,0.0,저관련인기
9,제주철판,10,70,4,0,,0,0.0,0.0,0.0,저관련비인기
6,판금도색,7,1420,624,4,1154.0,4614,0.13402061855670105,0.03071017274472168,0.0,고관련인기
9,용접시편,10,180,377,6,160.0,960,0.0,0.0,0.0,저관련인기
8,전체도색,9,620,105,1,453.0,453,0.19230769230769232,0.019417475728155338,0.0,저관련인기
9,알루미늄아노다이징,10,260,1057,27,221.0,5956,0.0,0.0,0.0,저관련인기
1,판금가격,2,600,54,0,,0,1.5714285714285712,0.9285714285714286,0.0,저관련인기
9,파주절곡,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
2,철재소품,3,210,5,2,170.0,341,2.0,0.0,0.0,저관련비인기
9,철재제품,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,서스,10,140,980,2,134.0,268,0.0,0.0,0.0,저관련인기
9,서스외함,10,70,5,0,,0,0.0,0.0,0.0,저관련비인기
0,서스판넬,1,410,53,6,90.0,537,4.7142857142857135,0.04166666666666667,1.0,저관련인기
9,서스함,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,서쓰,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,스텐리스,10,90,211,1,90.0,90,0.0,0.0,0.0,저관련인기
2,스텐문짝,3,170,2,0,,0,1.4285714285714286,0.0,0.0,저관련비인기
9,스텐외함,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,스텐판금,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,스텐판넬,10,140,44,3,137.0,410,0.0,0.0,0.0,저관련비인기
9,스틸함,10,80,16,2,77.0,154,0.0,0.0,0.0,저관련비인기
9,앙카지지대,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,PLC판넬제작,10,70,17,0,,0,0.0,0.0,0.0,저관련비인기
9,SUSPANEL,10,70,17,0,,0,0.0,0.0,0.0,저관련비인기
9,SUSPOLE,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,SUS판넬,10,110,44,1,105.0,105,0.0,0.0,0.0,저관련비인기
9,SUS패널,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,SUS폴,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
2,SUS폴대,3,160,4,0,,0,1.2857142857142858,0.0,0.0,저관련비인기
9,분체도장업체,10,620,42,2,409.0,818,0.0,0.0,0.0,저관련비인기
9,부산철공소,10,70,41,0,,0,0.0,0.0,0.0,저관련비인기
0,크로메이트처리,1,70,151,0,,0,0.0,0.0,0.0,저관련인기
9,산화피막처리,10,70,21,0,,0,0.0,0.0,0.0,저관련비인기
9,크로메이트피막,10,70,36,0,,0,0.0,0.0,0.0,저관련비인기
0,부동태피막,1,70,165,0,,0,0.0,0.0,0.0,저관련인기
0,부동태,1,670,227,0,,0,1.5714285714285712,0.4693877551020408,0.0,저관련인기
1,아노다이징가격,2,270,66,6,200.0,1202,0.8571428571428572,1.0,0.0,저관련인기
9,아노다이징공정,10,70,43,0,,0,0.0,0.0,0.0,저관련비인기
9,아노다이징설비,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,알루미늄크로메이트,10,70,10,0,,0,0.0,0.0,0.0,저관련비인기
0,알루미늄피막,1,300,52,0,,0,0.8571428571428572,0.08695652173913038,0.0,저관련인기
9,알미늄아노다이징,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
2,알미늄표면처리,3,200,3,0,,0,1.8571428571428572,0.0,0.0,저관련비인기
0,양극산화피막,1,70,58,0,,0,0.0,0.0,0.0,저관련인기
9,연질아노다이징,10,70,22,0,,0,0.0,0.0,0.0,저관련비인기
5,경질아노다이징,6,70,178,0,,0,0.0,0.0,0.0,저관련인기
9,프레스가공품,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
8,아노다이징업체,9,80,53,5,80.0,400,0.0,0.0,0.0,저관련인기
