index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
1,광경화성수지,2,70,67,0,,0,0.0,0.0,0.0,저관련인기
9,3D프린터졸업작품,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린트비용,10,290,19,1,258.0,258,0.0,0.0,0.0,고관련비인기
5,자동차모형,6,690,638,11,546.0,6004,0.2325581395348837,0.09347826086956518,0.125,저관련인기
0,3D업체,1,9310,70,1,8227.0,8227,0.4462151394422307,0.0,0.0,고관련인기
9,투명레진,10,120,124,0,,0,0.0,0.0,0.0,저관련인기
2,3디프린터,3,700,120,5,532.0,2659,0.43333333333333324,0.012195121951219523,0.5,저관련인기
9,3D프린터SLA,10,460,109,1,460.0,460,0.0,0.0,0.0,저관련인기
9,GEOMAGICDESIGNX,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
2,대구3D프린터업체,3,100,4,0,,0,0.42857142857142855,0.0,0.0,고관련비인기
9,판교3D프린터,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
5,쓰리디시스템즈,6,70,96,0,,0,0.0,0.0,0.0,저관련인기
9,알루미늄3D프린팅,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
9,분당3D프린터,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,UNIZ,10,70,31,0,,0,0.0,0.0,0.0,저관련비인기
9,강남3D프린터,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,3DSLA,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,3DST,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
0,DFAM,1,2500,96,0,,0,17.857142857142858,0.17073170731707318,0.0,저관련인기
0,3DPRO,1,110,82,0,,0,0.5714285714285714,0.26153846153846155,0.0,저관련인기
9,폼랩스,10,70,48,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터제작비용,10,70,14,0,,0,0.0,0.0,0.0,고관련비인기
4,투명3D프린터,5,100,1,0,,0,0.2857142857142857,0.0,0.0,저관련비인기
9,아이디어상품만들기,10,70,9,0,,0,0.0,0.0,0.0,고관련비인기
9,부천3D프린터,10,570,19,0,,0,0.0,0.0,0.0,저관련비인기
9,쓰리디프로,10,70,20,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터출력견적,10,120,8,0,,0,0.0,0.0,0.0,고관련비인기
9,ABS3D프린팅,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,3D프린터제품제작,10,190,8,1,163.0,163,0.0,0.0,0.0,고관련비인기
9,3D프린팅시제품제작,10,410,9,0,,0,0.0,0.0,0.0,고관련비인기
9,메탈프린터,10,120,14,1,70.0,70,0.0,0.0,0.0,저관련비인기
1,3D프린터외주,2,370,76,5,370.0,1850,3.2857142857142856,0.20454545454545459,3.0,저관련인기
9,쓰리디프린터,10,1550,115,2,1366.0,2731,0.0,0.0,0.0,저관련인기
9,메이커봇,10,190,562,0,,0,0.0,0.0,0.0,저관련인기
9,3D프린팅출력대행,10,260,21,1,70.0,70,0.0,0.0,0.0,고관련비인기
9,천안3D프린팅,10,70,14,3,70.0,210,0.0,0.0,0.0,고관련비인기
9,SLA방식3D프린터,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터도장,10,70,17,0,,0,0.0,0.0,0.0,저관련비인기
9,ABS3D프린터,10,100,3,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터샵,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,대학생졸업작품,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
0,다만드러,1,70,67,0,,0,0.0,0.0,0.0,저관련인기
9,김포3D프린터,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
2,구로3D프린터,3,920,7,0,,0,12.142857142857142,0.0,0.0,저관련비인기
2,고무3D프린터,3,140,4,0,,0,1.0,0.0,0.0,저관련비인기
9,안양3D프린팅,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,쉐이프엔진,10,70,10,0,,0,0.0,0.0,0.0,저관련비인기
9,목포3D프린터,10,70,5,0,,0,0.0,0.0,0.0,저관련비인기
9,목업시제품,10,70,9,0,,0,0.0,0.0,0.0,고관련비인기
2,플라스틱3D프린팅,3,140,6,0,,0,1.0,0.0,0.0,고관련비인기
9,투명출력,10,270,33,2,234.0,468,0.0,0.0,0.0,저관련비인기
9,저렴한3D프린터,10,130,13,0,,0,0.0,0.0,0.0,저관련비인기
9,용인3D프린터,10,210,6,0,,0,0.0,0.0,0.0,저관련비인기
2,경남3D프린터,3,250,4,1,182.0,182,2.5714285714285716,0.0,0.0,저관련비인기
9,3D프린팅기업,10,70,28,0,,0,0.0,0.0,0.0,고관련비인기
9,장비제조,10,70,5,0,,0,0.0,0.0,0.0,고관련비인기
9,실리콘3D프린팅,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
9,3D시제품제작,10,2720,21,1,2328.0,2328,0.0,0.0,0.0,고관련비인기
9,3D프린터목업제작,10,910,6,0,,0,0.0,0.0,0.0,고관련비인기
9,3D프린팅레진,10,70,20,0,,0,0.0,0.0,0.0,고관련비인기
9,플라스틱시제품,10,110,4,0,,0,0.0,0.0,0.0,고관련비인기
9,3D프린팅제품,10,130,21,0,,0,0.0,0.0,0.0,고관련비인기
9,레진3D프린팅,10,70,5,0,,0,0.0,0.0,0.0,고관련비인기
9,3D스토리,10,70,34,0,,0,0.0,0.0,0.0,저관련비인기
9,FINEBOT,10,70,18,0,,0,0.0,0.0,0.0,저관련비인기
8,레진3D프린터,9,70,194,1,70.0,70,0.0,0.0,0.0,저관련인기
9,3DSCAN,10,4700,67,2,4452.0,8903,0.0,0.0,0.0,저관련인기
9,3D대행,10,420,7,2,356.0,711,0.0,0.0,0.0,저관련비인기
9,SLA프린팅,10,70,31,1,70.0,70,0.0,0.0,0.0,저관련비인기
6,귀모형,7,450,130,0,,0,0.08108108108108109,0.09900990099009899,0.0,저관련인기
9,피규어제작의뢰,10,80,5,0,,0,0.0,0.0,0.0,저관련비인기
9,3D출력소,10,610,6,0,,0,0.0,0.0,0.0,고관련비인기
9,3D조형물제작,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,3D프린터피규어제작,10,270,11,1,219.0,219,0.0,0.0,0.0,고관련비인기
9,DLP출력,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,3D피큐어,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
