keyword,rank,bid,impressions,clicks,cpc,cost
알루미늄CNC,3,500,86,4,408.0,1630
알루미늄CNC,4,430,86,4,356.0,1426
알루미늄CNC,5,390,86,3,327.0,982
알루미늄CNC,6,330,86,3,284.0,851
알루미늄CNC,7,290,86,2,254.0,509
알루미늄CNC,8,260,86,2,232.0,465
알루미늄CNC,9,230,86,2,210.0,421
알루미늄CNC,10,190,86,1,181.0,181
레이저관,1,260,8,0,,0
레이저관,2,150,8,0,,0
레이저관,3,70,8,0,,0
레이저관,4,70,8,0,,0
레이저관,5,70,8,0,,0
레이저관,6,70,8,0,,0
레이저관,7,70,8,0,,0
레이저관,8,70,8,0,,0
레이저관,9,70,8,0,,0
레이저관,10,70,8,0,,0
TURNINGCENTER,1,80,16,0,,0
TURNINGCENTER,2,70,16,0,,0
TURNINGCENTER,3,70,16,0,,0
TURNINGCENTER,4,70,16,0,,0
TURNINGCENTER,5,70,16,0,,0
TURNINGCENTER,6,70,16,0,,0
TURNINGCENTER,7,70,16,0,,0
TURNINGCENTER,8,70,16,0,,0
TURNINGCENTER,9,70,16,0,,0
TURNINGCENTER,10,70,16,0,,0
CNC절단기,1,710,32,4,519.0,2076
CNC절단기,2,520,32,1,422.0,422
CNC절단기,3,470,32,0,,0
CNC절단기,4,420,32,0,,0
CNC절단기,5,370,32,0,,0
CNC절단기,6,340,32,0,,0
CNC절단기,7,270,32,0,,0
CNC절단기,8,190,32,0,,0
CNC절단기,9,130,32,0,,0
CNC절단기,10,90,32,0,,0
5축가공업체,1,700,91,16,275.0,4400
5축가공업체,2,270,91,10,219.0,2194
5축가공업체,3,230,91,9,187.0,1682
5축가공업체,4,80,91,5,70.0,350
5축가공업체,5,70,91,4,70.0,280
5축가공업체,6,70,91,4,70.0,280
5축가공업체,7,70,91,4,70.0,280
5축가공업체,8,70,91,4,70.0,280
5축가공업체,9,70,91,4,70.0,280
5축가공업체,10,70,91,4,70.0,280
금속CNC,1,1110,36,4,998.0,3991
금속CNC,2,970,36,4,867.0,3469
금속CNC,3,860,36,4,765.0,3059
금속CNC,4,440,36,4,373.0,1493
금속CNC,5,260,36,4,206.0,822
금속CNC,6,210,36,4,159.0,635
금속CNC,7,210,36,4,159.0,635
금속CNC,8,170,36,4,122.0,486
금속CNC,9,100,36,4,70.0,280
금속CNC,10,70,36,4,70.0,280
KF6700,1,70,9,0,,0
KF6700,2,70,9,0,,0
KF6700,3,70,9,0,,0
KF6700,4,70,9,0,,0
KF6700,5,70,9,0,,0
KF6700,6,70,9,0,,0
KF6700,7,70,9,0,,0
KF6700,8,70,9,0,,0
KF6700,9,70,9,0,,0
KF6700,10,70,9,0,,0
CNC보링,1,620,13,0,,0
CNC보링,2,520,13,0,,0
CNC보링,3,450,13,0,,0
CNC보링,4,70,2,0,,0
CNC보링,5,70,2,0,,0
CNC보링,6,70,2,0,,0
CNC보링,7,70,2,0,,0
CNC보링,8,70,2,0,,0
CNC보링,9,70,2,0,,0
CNC보링,10,70,2,0,,0
CNC터닝,1,480,18,2,390.0,780
CNC터닝,2,420,18,2,341.0,682
CNC터닝,3,210,18,0,,0
CNC터닝,4,140,18,0,,0
CNC터닝,5,120,18,0,,0
CNC터닝,6,90,18,0,,0
CNC터닝,7,70,18,0,,0
CNC터닝,8,70,18,0,,0
CNC터닝,9,70,18,0,,0
CNC터닝,10,70,18,0,,0
5축CNC조각기,1,280,0,0,,0
5축CNC조각기,2,280,0,0,,0
5축CNC조각기,3,160,0,0,,0
5축CNC조각기,4,70,0,0,,0
5축CNC조각기,5,70,0,0,,0
5축CNC조각기,6,70,0,0,,0
5축CNC조각기,7,70,0,0,,0
5축CNC조각기,8,70,0,0,,0
5축CNC조각기,9,70,0,0,,0
5축CNC조각기,10,70,0,0,,0
철판CNC,1,110,9,0,,0
철판CNC,2,70,6,0,,0
철판CNC,3,70,6,0,,0
철판CNC,4,70,6,0,,0
철판CNC,5,70,6,0,,0
철판CNC,6,70,6,0,,0
철판CNC,7,70,6,0,,0
철판CNC,8,70,6,0,,0
철판CNC,9,70,6,0,,0
철판CNC,10,70,6,0,,0
아크릴가공기계,1,700,7,3,450.0,1350
아크릴가공기계,2,460,7,2,374.0,747
아크릴가공기계,3,420,7,2,341.0,682
아크릴가공기계,4,360,7,2,292.0,585
아크릴가공기계,5,310,7,2,252.0,504
아크릴가공기계,6,270,7,2,220.0,439
아크릴가공기계,7,210,7,1,171.0,171
아크릴가공기계,8,80,7,1,70.0,70
아크릴가공기계,9,70,7,1,70.0,70
아크릴가공기계,10,70,7,1,70.0,70
LASER,1,1280,1812,5,902.0,4510
LASER,2,1010,1812,5,729.0,3647
LASER,3,830,1812,5,614.0,3072
LASER,4,720,1812,5,544.0,2720
LASER,5,580,1812,5,455.0,2273
LASER,6,510,1812,5,410.0,2049
LASER,7,470,1812,5,384.0,1921
LASER,8,420,1812,5,352.0,1761
LASER,9,380,1812,5,327.0,1633
LASER,10,340,1812,5,301.0,1505
명판조각기,1,1010,13,1,490.0,490
명판조각기,2,660,13,1,371.0,371
명판조각기,3,480,13,1,310.0,310
명판조각기,4,400,13,1,283.0,283
명판조각기,5,330,13,1,259.0,259
명판조각기,6,280,13,1,242.0,242
명판조각기,7,250,13,1,232.0,232
명판조각기,8,240,13,1,228.0,228
명판조각기,9,200,13,1,200.0,200
명판조각기,10,140,13,1,140.0,140
NC선반,1,1020,182,2,796.0,1593
NC선반,2,810,182,0,,0
NC선반,3,760,182,0,,0
NC선반,4,620,182,0,,0
NC선반,5,540,182,0,,0
NC선반,6,440,182,0,,0
NC선반,7,300,182,0,,0
NC선반,8,220,182,0,,0
NC선반,9,180,182,0,,0
NC선반,10,160,182,0,,0
5축CNC,1,480,56,3,275.0,825
5축CNC,2,380,56,3,275.0,825
5축CNC,3,310,56,3,258.0,775
5축CNC,4,280,56,3,235.0,704
5축CNC,5,260,56,3,219.0,657
5축CNC,6,230,56,2,196.0,391
5축CNC,7,200,56,2,172.0,343
5축CNC,8,160,56,2,140.0,280
5축CNC,9,130,56,1,116.0,116
5축CNC,10,110,56,1,101.0,101
부산MCT,1,520,16,0,,0
부산MCT,2,460,16,0,,0
부산MCT,3,450,16,0,,0
부산MCT,4,70,16,0,,0
부산MCT,5,70,16,0,,0
부산MCT,6,70,16,0,,0
부산MCT,7,70,16,0,,0
부산MCT,8,70,16,0,,0
부산MCT,9,70,16,0,,0
부산MCT,10,70,16,0,,0
아크릴절단기,1,1000,70,2,756.0,1512
아크릴절단기,2,800,70,2,606.0,1213
아크릴절단기,3,580,70,1,442.0,442
아크릴절단기,4,450,70,1,345.0,345
아크릴절단기,5,390,70,1,300.0,300
아크릴절단기,6,320,70,1,248.0,248
아크릴절단기,7,260,70,1,203.0,203
아크릴절단기,8,210,70,1,166.0,166
아크릴절단기,9,170,70,1,136.0,136
아크릴절단기,10,130,70,1,106.0,106
중국CNC,1,130,12,0,,0
중국CNC,2,90,11,0,,0
중국CNC,3,80,10,0,,0
중국CNC,4,70,10,0,,0
중국CNC,5,70,10,0,,0
중국CNC,6,70,10,0,,0
중국CNC,7,70,10,0,,0
중국CNC,8,70,10,0,,0
중국CNC,9,70,10,0,,0
중국CNC,10,70,10,0,,0
탑툴,1,530,23,0,,0
탑툴,2,370,23,0,,0
탑툴,3,200,12,0,,0
탑툴,4,70,0,0,,0
탑툴,5,70,0,0,,0
탑툴,6,70,0,0,,0
탑툴,7,70,0,0,,0
탑툴,8,70,0,0,,0
탑툴,9,70,0,0,,0
탑툴,10,70,0,0,,0
아크릴조각기,1,3960,15,0,,0
아크릴조각기,2,1830,15,0,,0
아크릴조각기,3,1500,15,0,,0
아크릴조각기,4,1200,15,0,,0
아크릴조각기,5,1020,15,0,,0
아크릴조각기,6,840,15,0,,0
아크릴조각기,7,720,15,0,,0
아크릴조각기,8,630,15,0,,0
아크릴조각기,9,520,15,0,,0
아크릴조각기,10,430,14,0,,0
CNC앤드밀,1,470,15,0,,0
CNC앤드밀,2,320,15,0,,0
CNC앤드밀,3,220,12,0,,0
CNC앤드밀,4,70,5,0,,0
CNC앤드밀,5,70,5,0,,0
CNC앤드밀,6,70,5,0,,0
CNC앤드밀,7,70,5,0,,0
CNC앤드밀,8,70,5,0,,0
CNC앤드밀,9,70,5,0,,0
CNC앤드밀,10,70,5,0,,0
소형레이저조각기,1,2270,64,5,1958.0,9790
소형레이저조각기,2,1860,64,4,1590.0,6358
소형레이저조각기,3,1640,64,4,1392.0,5568
소형레이저조각기,4,1500,64,4,1266.0,5065
소형레이저조각기,5,1320,64,4,1104.0,4418
소형레이저조각기,6,1170,64,3,970.0,2909
소형레이저조각기,7,1030,64,3,844.0,2532
소형레이저조각기,8,910,64,3,736.0,2209
소형레이저조각기,9,760,64,3,601.0,1804
소형레이저조각기,10,640,64,3,494.0,1481
화이버레이저,1,11960,120,11,9590.0,105491
화이버레이저,2,9620,120,11,7740.0,85140
화이버레이저,3,8470,120,11,6831.0,75138
화이버레이저,4,7410,117,11,5993.0,65918
화이버레이저,5,6370,113,10,5170.0,51703
화이버레이저,6,5200,108,8,4245.0,33962
화이버레이저,7,4570,104,7,3747.0,26230
화이버레이저,8,4000,101,7,3296.0,23075
화이버레이저,9,3550,98,6,2941.0,17644
화이버레이저,10,3100,95,6,2585.0,15509
레이저컷팅,1,4440,552,12,3734.0,44808
레이저컷팅,2,3950,552,11,3343.0,36777
레이저컷팅,3,3440,552,9,2937.0,26431
레이저컷팅,4,3240,552,9,2777.0,24995
레이저컷팅,5,3090,552,8,2658.0,21261
레이저컷팅,6,2930,552,8,2530.0,20241
레이저컷팅,7,2750,552,7,2387.0,16706
레이저컷팅,8,2580,539,7,2251.0,15757
레이저컷팅,9,2430,525,6,2132.0,12789
레이저컷팅,10,2280,510,6,2012.0,12071
아크릴가공기,1,1250,21,2,674.0,1348
아크릴가공기,2,650,21,1,432.0,432
아크릴가공기,3,450,21,1,351.0,351
아크릴가공기,4,370,21,1,319.0,319
아크릴가공기,5,330,21,1,302.0,302
아크릴가공기,6,250,21,1,250.0,250
아크릴가공기,7,200,21,1,200.0,200
아크릴가공기,8,160,21,0,,0
아크릴가공기,9,120,21,0,,0
아크릴가공기,10,100,21,0,,0
레이져컷팅기,1,7610,5,0,,0
레이져컷팅기,2,5580,5,0,,0
레이져컷팅기,3,4270,5,0,,0
레이져컷팅기,4,3530,5,0,,0
레이져컷팅기,5,3060,5,0,,0
레이져컷팅기,6,2650,5,0,,0
레이져컷팅기,7,2100,5,0,,0
레이져컷팅기,8,1950,5,0,,0
레이져컷팅기,9,1610,4,0,,0
레이져컷팅기,10,1550,4,0,,0
레이져절단기,1,4540,101,7,3796.0,26575
레이져절단기,2,3730,101,6,3110.0,18661
레이져절단기,3,3200,101,6,2661.0,15968
레이져절단기,4,2820,101,6,2340.0,14037
레이져절단기,5,2570,101,5,2128.0,10638
레이져절단기,6,2280,101,5,1882.0,9410
레이져절단기,7,1950,101,5,1602.0,8012
레이져절단기,8,1710,101,4,1399.0,5597
레이져절단기,9,1310,93,4,1060.0,4241
레이져절단기,10,980,82,4,781.0,3123
플라즈마컷팅기,1,570,15,0,,0
플라즈마컷팅기,2,190,15,0,,0
플라즈마컷팅기,3,80,8,0,,0
플라즈마컷팅기,4,70,5,0,,0
플라즈마컷팅기,5,70,5,0,,0
플라즈마컷팅기,6,70,5,0,,0
플라즈마컷팅기,7,70,5,0,,0
플라즈마컷팅기,8,70,5,0,,0
플라즈마컷팅기,9,70,5,0,,0
플라즈마컷팅기,10,70,5,0,,0
화이버레이저용접기,1,630,4,0,,0
화이버레이저용접기,2,100,0,0,,0
화이버레이저용접기,3,80,0,0,,0
화이버레이저용접기,4,70,0,0,,0
화이버레이저용접기,5,70,0,0,,0
화이버레이저용접기,6,70,0,0,,0
화이버레이저용접기,7,70,0,0,,0
화이버레이저용접기,8,70,0,0,,0
화이버레이저용접기,9,70,0,0,,0
화이버레이저용접기,10,70,0,0,,0
파이버레이져,1,4050,3,0,,0
파이버레이져,2,3150,3,0,,0
파이버레이져,3,1850,3,0,,0
파이버레이져,4,960,3,0,,0
파이버레이져,5,280,3,0,,0
파이버레이져,6,160,3,0,,0
파이버레이져,7,90,3,0,,0
파이버레이져,8,70,3,0,,0
파이버레이져,9,70,3,0,,0
파이버레이져,10,70,3,0,,0
FIBER레이저,1,4160,13,0,,0
FIBER레이저,2,3310,13,0,,0
FIBER레이저,3,3080,13,0,,0
FIBER레이저,4,2390,13,0,,0
FIBER레이저,5,1720,13,0,,0
FIBER레이저,6,1130,13,0,,0
FIBER레이저,7,630,13,0,,0
FIBER레이저,8,250,13,0,,0
FIBER레이저,9,140,13,0,,0
FIBER레이저,10,80,13,0,,0
파이버레이저커팅기,1,5940,15,0,,0
파이버레이저커팅기,2,2430,15,0,,0
파이버레이저커팅기,3,1910,9,0,,0
파이버레이저커팅기,4,70,0,0,,0
파이버레이저커팅기,5,70,0,0,,0
파이버레이저커팅기,6,70,0,0,,0
파이버레이저커팅기,7,70,0,0,,0
파이버레이저커팅기,8,70,0,0,,0
파이버레이저커팅기,9,70,0,0,,0
파이버레이저커팅기,10,70,0,0,,0
파이버레이저컷팅기,1,70,0,0,,0
파이버레이저컷팅기,2,70,0,0,,0
파이버레이저컷팅기,3,70,0,0,,0
파이버레이저컷팅기,4,70,0,0,,0
파이버레이저컷팅기,5,70,0,0,,0
파이버레이저컷팅기,6,70,0,0,,0
파이버레이저컷팅기,7,70,0,0,,0
파이버레이저컷팅기,8,70,0,0,,0
파이버레이저컷팅기,9,70,0,0,,0
파이버레이저컷팅기,10,70,0,0,,0
세라믹절단,1,1360,20,0,,0
세라믹절단,2,680,20,0,,0
세라믹절단,3,530,20,0,,0
세라믹절단,4,490,20,0,,0
세라믹절단,5,410,20,0,,0
세라믹절단,6,310,20,0,,0
세라믹절단,7,180,20,0,,0
세라믹절단,8,110,20,0,,0
세라믹절단,9,90,20,0,,0
세라믹절단,10,70,20,0,,0
CNC머시닝센터,1,940,64,0,,0
CNC머시닝센터,2,860,63,0,,0
CNC머시닝센터,3,770,60,0,,0
CNC머시닝센터,4,660,56,0,,0
CNC머시닝센터,5,500,48,0,,0
CNC머시닝센터,6,320,36,0,,0
CNC머시닝센터,7,220,26,0,,0
CNC머시닝센터,8,140,14,0,,0
CNC머시닝센터,9,90,2,0,,0
CNC머시닝센터,10,90,2,0,,0
CNC정밀가공,1,850,16,2,445.0,890
CNC정밀가공,2,540,16,2,445.0,890
CNC정밀가공,3,460,16,2,420.0,839
CNC정밀가공,4,440,16,2,400.0,801
CNC정밀가공,5,420,16,2,382.0,763
CNC정밀가공,6,370,16,2,334.0,669
CNC정밀가공,7,320,16,2,288.0,575
CNC정밀가공,8,280,16,2,250.0,500
CNC정밀가공,9,250,16,2,222.0,443
CNC정밀가공,10,230,16,2,202.0,405
컷팅기,1,6930,671,5,5644.0,28221
컷팅기,2,5510,671,4,4480.0,17922
컷팅기,3,3840,671,3,3112.0,9337
컷팅기,4,2950,671,3,2383.0,7149
컷팅기,5,2500,671,3,2014.0,6043
컷팅기,6,2140,671,2,1720.0,3439
컷팅기,7,1820,671,2,1457.0,2914
컷팅기,8,1590,671,2,1268.0,2537
컷팅기,9,1430,671,2,1138.0,2275
컷팅기,10,1290,671,2,1023.0,2046
복합CNC,1,880,26,4,662.0,2648
복합CNC,2,600,26,4,473.0,1893
복합CNC,3,530,26,4,422.0,1687
복합CNC,4,500,26,4,400.0,1598
복합CNC,5,460,26,4,370.0,1480
복합CNC,6,370,26,3,304.0,911
복합CNC,7,280,26,3,237.0,711
복합CNC,8,240,26,2,208.0,415
복합CNC,9,210,26,2,186.0,371
복합CNC,10,180,26,2,164.0,327
델타로봇,1,660,176,7,506.0,3542
델타로봇,2,550,176,7,449.0,3145
델타로봇,3,510,176,7,419.0,2930
델타로봇,4,470,176,7,388.0,2715
델타로봇,5,440,176,7,365.0,2553
델타로봇,6,410,176,7,342.0,2392
델타로봇,7,380,176,7,319.0,2230
델타로봇,8,340,176,6,288.0,1727
델타로봇,9,300,176,5,257.0,1286
델타로봇,10,250,176,4,219.0,875
명판타각기,1,1100,19,2,1012.0,2024
명판타각기,2,1020,19,2,1012.0,2024
명판타각기,3,850,19,2,850.0,1700
명판타각기,4,630,19,1,630.0,630
명판타각기,5,290,19,0,,0
명판타각기,6,160,19,0,,0
명판타각기,7,110,19,0,,0
명판타각기,8,80,19,0,,0
명판타각기,9,70,18,0,,0
명판타각기,10,70,18,0,,0
5면가공기,1,350,44,3,86.0,257
5면가공기,2,70,44,2,70.0,140
5면가공기,3,70,44,2,70.0,140
5면가공기,4,70,44,2,70.0,140
5면가공기,5,70,44,2,70.0,140
5면가공기,6,70,44,2,70.0,140
5면가공기,7,70,44,2,70.0,140
5면가공기,8,70,44,2,70.0,140
5면가공기,9,70,44,2,70.0,140
5면가공기,10,70,44,2,70.0,140
나무조각기,1,1730,15,0,,0
나무조각기,2,1300,15,0,,0
나무조각기,3,990,15,0,,0
나무조각기,4,750,15,0,,0
나무조각기,5,560,15,0,,0
나무조각기,6,490,15,0,,0
나무조각기,7,400,15,0,,0
나무조각기,8,320,15,0,,0
나무조각기,9,250,15,0,,0
나무조각기,10,210,15,0,,0
파이버레이저마킹기,1,2370,73,2,1788.0,3576
파이버레이저마킹기,2,1920,73,2,1406.0,2812
파이버레이저마킹기,3,1590,73,2,1126.0,2252
파이버레이저마킹기,4,1330,73,2,905.0,1810
파이버레이저마킹기,5,1110,73,2,718.0,1437
파이버레이저마킹기,6,890,73,2,532.0,1063
파이버레이저마킹기,7,760,73,1,421.0,421
파이버레이저마킹기,8,510,73,1,209.0,209
파이버레이저마킹기,9,350,73,1,73.0,73
파이버레이저마킹기,10,260,73,1,70.0,70
델타서보모터,1,660,8,0,,0
델타서보모터,2,100,5,0,,0
델타서보모터,3,80,0,0,,0
델타서보모터,4,70,0,0,,0
델타서보모터,5,70,0,0,,0
델타서보모터,6,70,0,0,,0
델타서보모터,7,70,0,0,,0
델타서보모터,8,70,0,0,,0
델타서보모터,9,70,0,0,,0
델타서보모터,10,70,0,0,,0
금속컷팅기,1,1330,22,2,1291.0,2582
금속컷팅기,2,940,22,2,940.0,1880
금속컷팅기,3,540,22,2,540.0,1080
금속컷팅기,4,410,22,2,410.0,820
금속컷팅기,5,370,22,2,370.0,740
금속컷팅기,6,340,22,2,340.0,680
금속컷팅기,7,310,22,2,310.0,620
금속컷팅기,8,260,22,2,260.0,520
금속컷팅기,9,230,22,1,230.0,230
금속컷팅기,10,200,21,1,200.0,200
레이져컷팅,1,4730,6,1,3842.0,3842
레이져컷팅,2,4040,6,1,3281.0,3281
레이져컷팅,3,3110,6,0,,0
레이져컷팅,4,2990,6,0,,0
레이져컷팅,5,2770,6,0,,0
레이져컷팅,6,2350,6,0,,0
레이져컷팅,7,2220,6,0,,0
레이져컷팅,8,2150,6,0,,0
레이져컷팅,9,2010,6,0,,0
레이져컷팅,10,1960,6,0,,0
FIBERLASER,1,3220,92,2,2696.0,5391
FIBERLASER,2,2660,92,1,2217.0,2217
FIBERLASER,3,2350,92,1,1953.0,1953
FIBERLASER,4,2080,92,1,1722.0,1722
FIBERLASER,5,1870,92,1,1543.0,1543
FIBERLASER,6,1620,92,1,1330.0,1330
FIBERLASER,7,1360,92,1,1108.0,1108
FIBERLASER,8,1110,92,1,895.0,895
FIBERLASER,9,860,89,1,681.0,681
FIBERLASER,10,640,80,1,494.0,494
소형공작기계,1,4780,32,4,3405.0,13621
소형공작기계,2,4030,32,4,2876.0,11502
소형공작기계,3,2810,32,4,2014.0,8055
소형공작기계,4,2290,32,4,1646.0,6586
소형공작기계,5,1580,32,4,1145.0,4580
소형공작기계,6,1360,32,4,990.0,3958
소형공작기계,7,1030,32,4,756.0,3026
소형공작기계,8,790,32,4,587.0,2348
소형공작기계,9,620,32,4,467.0,1867
소형공작기계,10,460,32,4,354.0,1415
보은기업,1,70,0,0,,0
보은기업,2,70,0,0,,0
보은기업,3,70,0,0,,0
보은기업,4,70,0,0,,0
보은기업,5,70,0,0,,0
보은기업,6,70,0,0,,0
보은기업,7,70,0,0,,0
보은기업,8,70,0,0,,0
보은기업,9,70,0,0,,0
보은기업,10,70,0,0,,0
알미늄판가공,1,640,5,0,,0
알미늄판가공,2,410,5,0,,0
알미늄판가공,3,290,5,0,,0
알미늄판가공,4,70,2,0,,0
알미늄판가공,5,70,2,0,,0
알미늄판가공,6,70,2,0,,0
알미늄판가공,7,70,2,0,,0
알미늄판가공,8,70,2,0,,0
알미늄판가공,9,70,2,0,,0
알미늄판가공,10,70,2,0,,0
알루미늄인쇄,1,2070,65,14,1614.0,22596
알루미늄인쇄,2,1680,65,11,1372.0,15089
알루미늄인쇄,3,1420,65,10,1162.0,11623
알루미늄인쇄,4,1270,65,9,1041.0,9373
알루미늄인쇄,5,1100,65,8,905.0,7237
알루미늄인쇄,6,970,65,7,800.0,5599
알루미늄인쇄,7,820,62,6,679.0,4074
알루미늄인쇄,8,700,58,5,582.0,2912
알루미늄인쇄,9,570,53,4,478.0,1911
알루미늄인쇄,10,430,46,4,365.0,1460
ABS도장,1,220,15,0,,0
ABS도장,2,70,15,0,,0
ABS도장,3,70,15,0,,0
ABS도장,4,70,15,0,,0
ABS도장,5,70,15,0,,0
ABS도장,6,70,15,0,,0
ABS도장,7,70,15,0,,0
ABS도장,8,70,15,0,,0
ABS도장,9,70,15,0,,0
ABS도장,10,70,15,0,,0
학생작품,1,1010,30,2,706.0,1412
학생작품,2,740,30,2,706.0,1412
학생작품,3,620,30,2,620.0,1240
학생작품,4,490,30,2,490.0,980
학생작품,5,430,30,2,430.0,860
학생작품,6,350,30,2,350.0,700
학생작품,7,290,30,2,290.0,580
학생작품,8,250,30,2,250.0,500
학생작품,9,230,30,2,230.0,460
학생작품,10,220,30,2,220.0,440
ABS가공,1,1230,40,2,999.0,1998
ABS가공,2,850,40,2,690.0,1381
ABS가공,3,400,40,1,325.0,325
ABS가공,4,340,40,1,276.0,276
ABS가공,5,310,40,1,252.0,252
ABS가공,6,280,40,1,228.0,228
ABS가공,7,250,40,1,203.0,203
ABS가공,8,210,40,1,171.0,171
ABS가공,9,150,40,1,122.0,122
ABS가공,10,130,40,1,106.0,106
레이져장비,1,1770,8,1,1015.0,1015
레이져장비,2,960,8,1,827.0,827
레이져장비,3,830,8,1,719.0,719
레이져장비,4,690,8,1,602.0,602
레이져장비,5,590,8,1,519.0,519
레이져장비,6,520,8,1,460.0,460
레이져장비,7,450,8,1,402.0,402
레이져장비,8,390,8,1,352.0,352
레이져장비,9,360,8,0,,0
레이져장비,10,320,8,0,,0
마작기계,1,160,31,0,,0
마작기계,2,120,28,0,,0
마작기계,3,70,21,0,,0
마작기계,4,70,21,0,,0
마작기계,5,70,21,0,,0
마작기계,6,70,21,0,,0
마작기계,7,70,21,0,,0
마작기계,8,70,21,0,,0
마작기계,9,70,21,0,,0
마작기계,10,70,21,0,,0
야마자키마작,1,110,91,0,,0
야마자키마작,2,80,91,0,,0
야마자키마작,3,70,91,0,,0
야마자키마작,4,70,91,0,,0
야마자키마작,5,70,91,0,,0
야마자키마작,6,70,91,0,,0
야마자키마작,7,70,91,0,,0
야마자키마작,8,70,91,0,,0
야마자키마작,9,70,91,0,,0
야마자키마작,10,70,91,0,,0
화이버레이져,1,3380,0,0,,0
화이버레이져,2,1720,0,0,,0
화이버레이져,3,1550,0,0,,0
화이버레이져,4,740,0,0,,0
화이버레이져,5,610,0,0,,0
화이버레이져,6,550,0,0,,0
화이버레이져,7,380,0,0,,0
화이버레이져,8,270,0,0,,0
화이버레이져,9,220,0,0,,0
화이버레이져,10,70,0,0,,0
각인기계,1,2730,83,3,1232.0,3697
각인기계,2,1570,83,3,744.0,2232
각인기계,3,790,83,3,415.0,1246
각인기계,4,450,83,2,272.0,544
각인기계,5,330,83,2,222.0,443
각인기계,6,230,83,1,180.0,180
각인기계,7,190,83,1,163.0,163
각인기계,8,160,83,1,150.0,150
각인기계,9,140,83,1,140.0,140
각인기계,10,120,83,1,120.0,120
레이저커팅업체,1,1580,45,5,756.0,3782
레이저커팅업체,2,900,45,5,456.0,2281
레이저커팅업체,3,650,45,5,346.0,1729
레이저커팅업체,4,370,45,5,222.0,1111
레이저커팅업체,5,280,45,5,182.0,912
레이저커팅업체,6,180,45,5,138.0,691
레이저커팅업체,7,140,45,5,121.0,603
레이저커팅업체,8,100,43,5,100.0,500
레이저커팅업체,9,100,43,5,100.0,500
레이저커팅업체,10,100,43,5,100.0,500
레이저컷팅업체,1,1710,27,2,1538.0,3077
레이저컷팅업체,2,1560,27,2,1404.0,2809
레이저컷팅업체,3,1350,27,2,1216.0,2433
레이저컷팅업체,4,1070,27,2,966.0,1932
레이저컷팅업체,5,840,27,2,760.0,1521
레이저컷팅업체,6,620,27,2,564.0,1127
레이저컷팅업체,7,350,27,2,322.0,644
레이저컷팅업체,8,190,27,2,179.0,358
레이저컷팅업체,9,90,18,2,90.0,179
레이저컷팅업체,10,90,18,2,90.0,179
레이저절단,1,6330,416,29,5458.0,158273
레이저절단,2,5720,416,29,4941.0,143302
레이저절단,3,5410,416,29,4679.0,135693
레이저절단,4,5280,416,29,4569.0,132503
레이저절단,5,5140,416,26,4451.0,115715
레이저절단,6,4950,416,21,4290.0,90085
레이저절단,7,4700,416,17,4078.0,69329
레이저절단,8,4430,416,13,3850.0,50046
레이저절단,9,4210,416,11,3663.0,40298
레이저절단,10,3990,416,9,3477.0,31296
레이져커터,1,1810,4,0,,0
레이져커터,2,1020,4,0,,0
레이져커터,3,530,3,0,,0
레이져커터,4,70,0,0,,0
레이져커터,5,70,0,0,,0
레이져커터,6,70,0,0,,0
레이져커터,7,70,0,0,,0
레이져커터,8,70,0,0,,0
레이져커터,9,70,0,0,,0
레이져커터,10,70,0,0,,0
레이저커터,1,6090,206,6,3079.0,18474
레이저커터,2,2450,206,2,1818.0,3635
레이저커터,3,1880,206,2,1426.0,2852
레이저커터,4,1590,206,2,1227.0,2454
레이저커터,5,1300,206,1,1028.0,1028
레이저커터,6,1100,206,1,891.0,891
레이저커터,7,920,206,1,767.0,767
레이저커터,8,800,206,1,685.0,685
레이저커터,9,720,205,1,630.0,630
레이저커터,10,620,191,1,562.0,562
목재기계,1,430,7,1,333.0,333
목재기계,2,270,7,1,213.0,213
목재기계,3,180,7,1,145.0,145
목재기계,4,160,7,1,129.0,129
목재기계,5,160,7,1,129.0,129
목재기계,6,130,7,1,107.0,107
목재기계,7,130,7,1,107.0,107
목재기계,8,80,7,1,70.0,70
목재기계,9,70,7,1,70.0,70
목재기계,10,70,7,1,70.0,70
메이커스페이스장비,1,170,9,0,,0
메이커스페이스장비,2,90,9,0,,0
메이커스페이스장비,3,70,9,0,,0
메이커스페이스장비,4,70,9,0,,0
메이커스페이스장비,5,70,9,0,,0
메이커스페이스장비,6,70,9,0,,0
메이커스페이스장비,7,70,9,0,,0
메이커스페이스장비,8,70,9,0,,0
메이커스페이스장비,9,70,9,0,,0
메이커스페이스장비,10,70,9,0,,0
레이저재단기,1,1770,54,4,1252.0,5007
레이저재단기,2,1350,54,4,980.0,3921
레이저재단기,3,1060,54,4,793.0,3171
레이저재단기,4,590,54,3,489.0,1467
레이저재단기,5,510,54,3,437.0,1312
레이저재단기,6,470,54,3,411.0,1234
레이저재단기,7,440,54,3,392.0,1176
레이저재단기,8,400,54,3,366.0,1099
레이저재단기,9,340,54,2,328.0,655
레이저재단기,10,270,54,2,270.0,540
레이저설비,1,680,10,0,,0
레이저설비,2,440,10,0,,0
레이저설비,3,400,9,0,,0
레이저설비,4,70,2,0,,0
레이저설비,5,70,2,0,,0
레이저설비,6,70,2,0,,0
레이저설비,7,70,2,0,,0
레이저설비,8,70,2,0,,0
