keyword,rank,bid,impressions,clicks,cpc,cost
금속절단,1,1320,70,0,,0
금속절단,2,1000,70,0,,0
금속절단,3,910,70,0,,0
금속절단,4,800,70,0,,0
금속절단,5,650,70,0,,0
금속절단,6,530,70,0,,0
금속절단,7,490,70,0,,0
금속절단,8,450,70,0,,0
금속절단,9,370,70,0,,0
금속절단,10,310,67,0,,0
워터젯가공,1,2720,115,6,2305.0,13831
워터젯가공,2,2500,115,6,2115.0,12691
워터젯가공,3,2370,115,5,2003.0,10014
워터젯가공,4,2270,115,5,1916.0,9582
워터젯가공,5,2150,115,5,1813.0,9064
워터젯가공,6,1970,115,5,1657.0,8287
워터젯가공,7,1650,115,4,1381.0,5524
워터젯가공,8,1340,115,4,1113.0,4452
워터젯가공,9,1110,115,4,914.0,3658
워터젯가공,10,790,115,3,638.0,1914
워터젯,1,6810,995,34,5482.0,186388
워터젯,2,5790,995,30,4811.0,144339
워터젯,3,5270,995,29,4373.0,126812
워터젯,4,4790,995,27,3968.0,107138
워터젯,5,4370,995,26,3614.0,93962
워터젯,6,3810,995,24,3142.0,75402
워터젯,7,3180,995,22,2611.0,57432
워터젯,8,2530,995,20,2062.0,41249
워터젯,9,1770,995,18,1422.0,25589
워터젯,10,1120,995,16,874.0,13977
금속절단기,1,2430,1478,40,2049.0,81943
금속절단기,2,2060,1478,40,1739.0,69562
금속절단기,3,1780,1478,40,1505.0,60192
금속절단기,4,1530,1478,40,1296.0,51826
금속절단기,5,1360,1478,40,1153.0,46138
금속절단기,6,1230,1478,40,1045.0,41787
금속절단기,7,1130,1478,40,961.0,38441
금속절단기,8,1020,1478,40,869.0,34760
금속절단기,9,960,1478,40,819.0,32752
금속절단기,10,890,1478,40,760.0,30410
파이프밴딩,1,890,378,41,712.0,29182
파이프밴딩,2,770,378,41,619.0,25394
파이프밴딩,3,650,378,41,527.0,21606
파이프밴딩,4,580,378,41,473.0,19396
파이프밴딩,5,530,378,41,435.0,17818
파이프밴딩,6,470,378,39,388.0,15147
파이프밴딩,7,410,378,33,342.0,11292
파이프밴딩,8,350,378,27,296.0,7992
파이프밴딩,9,280,378,22,242.0,5326
파이프밴딩,10,230,378,19,204.0,3869
절곡,1,4170,1486,29,3535.0,102521
절곡,2,3620,1486,29,3071.0,89070
절곡,3,3360,1486,29,2852.0,82711
절곡,4,3140,1486,24,2667.0,63997
절곡,5,2880,1486,17,2447.0,41604
절곡,6,2580,1486,12,2194.0,26331
절곡,7,2300,1486,9,1958.0,17623
절곡,8,2120,1380,7,1806.0,12644
절곡,9,1970,1278,6,1680.0,10079
절곡,10,1810,1168,5,1545.0,7724
밴딩,1,1040,1704,20,923.0,18465
밴딩,2,990,1704,20,877.0,17542
밴딩,3,940,1704,20,831.0,16618
밴딩,4,890,1704,20,785.0,15695
밴딩,5,840,1704,20,739.0,14771
밴딩,6,800,1704,17,702.0,11928
밴딩,7,780,1704,15,683.0,10247
밴딩,8,740,1704,12,646.0,7755
밴딩,9,700,1704,9,609.0,5484
밴딩,10,630,1704,6,545.0,3268
철판절곡,1,2310,393,24,1980.0,47525
철판절곡,2,2120,393,24,1813.0,43521
철판절곡,3,1910,393,24,1629.0,39095
철판절곡,4,1700,393,16,1445.0,23113
철판절곡,5,1520,393,10,1286.0,12865
철판절곡,6,1340,393,7,1128.0,7899
철판절곡,7,1150,393,4,962.0,3846
철판절곡,8,930,393,3,768.0,2305
철판절곡,9,780,393,2,636.0,1273
철판절곡,10,670,393,1,540.0,540
디에스워터젯,1,70,126,0,,0
디에스워터젯,2,70,126,0,,0
디에스워터젯,3,70,126,0,,0
디에스워터젯,4,70,126,0,,0
디에스워터젯,5,70,126,0,,0
디에스워터젯,6,70,126,0,,0
디에스워터젯,7,70,126,0,,0
디에스워터젯,8,70,126,0,,0
디에스워터젯,9,70,126,0,,0
디에스워터젯,10,70,126,0,,0
스텐절곡,1,1190,275,15,1040.0,15596
스텐절곡,2,1040,275,15,909.0,13637
스텐절곡,3,940,275,15,822.0,12330
스텐절곡,4,850,275,15,744.0,11154
스텐절곡,5,760,275,15,665.0,9979
스텐절곡,6,710,275,15,622.0,9325
스텐절곡,7,640,275,15,561.0,8411
스텐절곡,8,560,275,15,491.0,7366
스텐절곡,9,480,275,13,421.0,5478
스텐절곡,10,400,272,11,352.0,3869
구로철판,1,760,777,47,578.0,27146
구로철판,2,560,777,47,429.0,20180
구로철판,3,470,777,47,363.0,17045
구로철판,4,390,777,35,303.0,10618
구로철판,5,280,777,24,222.0,5325
구로철판,6,170,777,16,140.0,2246
구로철판,7,140,777,14,118.0,1654
구로철판,8,120,777,13,103.0,1343
구로철판,9,100,663,12,88.0,1062
구로철판,10,90,573,12,81.0,973
철판절단,1,2590,170,5,2280.0,11402
철판절단,2,2460,170,4,2155.0,8619
철판절단,3,2370,170,4,2068.0,8270
철판절단,4,2290,170,4,1990.0,7961
철판절단,5,2200,170,4,1903.0,7612
철판절단,6,2120,170,4,1826.0,7302
철판절단,7,2010,170,4,1719.0,6877
철판절단,8,1900,170,4,1613.0,6451
철판절단,9,1800,168,4,1516.0,6064
철판절단,10,1690,158,4,1410.0,5638
파이프벤딩,1,1560,121,7,1277.0,8937
파이프벤딩,2,1380,121,7,1133.0,7932
파이프벤딩,3,980,121,5,814.0,4070
파이프벤딩,4,800,121,5,671.0,3353
파이프벤딩,5,740,121,5,623.0,3113
파이프벤딩,6,670,121,4,567.0,2267
파이프벤딩,7,590,121,4,503.0,2012
파이프벤딩,8,540,121,4,463.0,1853
파이프벤딩,9,490,109,4,423.0,1693
파이프벤딩,10,450,97,4,391.0,1565
벤딩,1,1590,834,13,1417.0,18424
벤딩,2,1530,834,13,1363.0,17722
벤딩,3,1470,834,13,1309.0,17019
벤딩,4,1380,834,13,1228.0,15966
벤딩,5,1330,834,11,1183.0,13014
벤딩,6,1300,834,9,1156.0,10405
벤딩,7,1260,834,7,1120.0,7840
벤딩,8,1210,834,5,1075.0,5375
벤딩,9,1150,834,3,1021.0,3063
벤딩,10,1090,834,2,967.0,1934
POM가공,1,4710,20,1,3904.0,3904
POM가공,2,4470,20,1,3702.0,3702
POM가공,3,2200,20,1,1795.0,1795
POM가공,4,1780,20,1,1442.0,1442
POM가공,5,1410,20,1,1131.0,1131
POM가공,6,1110,20,1,879.0,879
POM가공,7,1050,20,1,829.0,829
POM가공,8,950,20,1,745.0,745
POM가공,9,930,20,1,728.0,728
POM가공,10,830,20,1,644.0,644
금속샤링,1,640,3,2,68.0,136
금속샤링,2,70,3,1,68.0,68
금속샤링,3,70,3,1,68.0,68
금속샤링,4,70,3,1,68.0,68
금속샤링,5,70,3,1,68.0,68
금속샤링,6,70,3,1,68.0,68
금속샤링,7,70,3,1,68.0,68
금속샤링,8,70,3,1,68.0,68
금속샤링,9,70,3,1,68.0,68
금속샤링,10,70,3,1,68.0,68
철판가공,1,4430,520,22,3192.0,70224
철판가공,2,3380,520,17,2745.0,46668
철판가공,3,3170,520,16,2575.0,41194
철판가공,4,2990,520,15,2428.0,36427
철판가공,5,2870,505,15,2331.0,34965
철판가공,6,2670,467,14,2169.0,30360
철판가공,7,2500,434,13,2030.0,26396
철판가공,8,2360,408,13,1917.0,24918
철판가공,9,2220,381,12,1803.0,21637
철판가공,10,2100,358,12,1706.0,20468
워터젯절단,1,2550,57,3,2071.0,6213
워터젯절단,2,2410,57,3,1957.0,5872
워터젯절단,3,2250,57,3,1827.0,5482
워터젯절단,4,2120,57,3,1722.0,5166
워터젯절단,5,1980,57,3,1608.0,4825
워터젯절단,6,1760,57,3,1430.0,4289
워터젯절단,7,1480,57,3,1202.0,3606
워터젯절단,8,1120,57,2,910.0,1819
워터젯절단,9,380,57,2,308.0,617
워터젯절단,10,100,57,1,81.0,81
알루미늄절곡,1,880,199,16,755.0,12087
알루미늄절곡,2,770,199,12,663.0,7952
알루미늄절곡,3,670,199,7,578.0,4048
알루미늄절곡,4,600,199,5,519.0,2596
알루미늄절곡,5,540,199,3,469.0,1406
알루미늄절곡,6,500,199,3,435.0,1304
알루미늄절곡,7,450,199,2,392.0,785
알루미늄절곡,8,400,199,2,350.0,701
알루미늄절곡,9,350,199,1,308.0,308
알루미늄절곡,10,280,199,1,249.0,249
가스켓가공,1,760,8,0,,0
가스켓가공,2,350,8,0,,0
가스켓가공,3,320,8,0,,0
가스켓가공,4,70,8,0,,0
가스켓가공,5,70,8,0,,0
가스켓가공,6,70,8,0,,0
가스켓가공,7,70,8,0,,0
가스켓가공,8,70,8,0,,0
가스켓가공,9,70,8,0,,0
가스켓가공,10,70,8,0,,0
구로철판가공,1,740,5,0,,0
구로철판가공,2,380,3,0,,0
구로철판가공,3,260,2,0,,0
구로철판가공,4,70,0,0,,0
구로철판가공,5,70,0,0,,0
구로철판가공,6,70,0,0,,0
구로철판가공,7,70,0,0,,0
구로철판가공,8,70,0,0,,0
구로철판가공,9,70,0,0,,0
구로철판가공,10,70,0,0,,0
대전철판가공,1,740,10,0,,0
대전철판가공,2,120,10,0,,0
대전철판가공,3,100,10,0,,0
대전철판가공,4,70,10,0,,0
대전철판가공,5,70,10,0,,0
대전철판가공,6,70,10,0,,0
대전철판가공,7,70,10,0,,0
대전철판가공,8,70,10,0,,0
대전철판가공,9,70,10,0,,0
대전철판가공,10,70,10,0,,0
알루미늄절단,1,4020,128,4,3391.0,13564
알루미늄절단,2,3550,128,4,3038.0,12150
알루미늄절단,3,3370,128,3,2882.0,8645
알루미늄절단,4,3120,128,3,2665.0,7996
알루미늄절단,5,2800,128,3,2389.0,7166
알루미늄절단,6,2520,126,2,2146.0,4293
알루미늄절단,7,2210,122,2,1878.0,3757
알루미늄절단,8,2000,118,2,1697.0,3394
알루미늄절단,9,1660,112,2,1402.0,2805
알루미늄절단,10,1430,106,1,1204.0,1204
절단절곡,1,3880,124,7,3018.0,21127
절단절곡,2,3180,124,6,2518.0,15110
절단절곡,3,2400,124,5,1961.0,9807
절단절곡,4,2130,124,4,1768.0,7074
절단절곡,5,2020,124,4,1690.0,6760
절단절곡,6,1930,124,4,1626.0,6503
절단절곡,7,1820,124,4,1547.0,6189
절단절곡,8,1710,124,4,1469.0,5875
절단절곡,9,1610,124,4,1397.0,5589
절단절곡,10,1430,121,3,1269.0,3806
플라스틱절단,1,1010,170,5,826.0,4131
플라스틱절단,2,850,170,5,689.0,3443
플라스틱절단,3,660,170,4,525.0,2101
플라스틱절단,4,510,170,2,396.0,793
플라스틱절단,5,380,170,1,285.0,285
플라스틱절단,6,290,170,1,207.0,207
플라스틱절단,7,240,170,1,164.0,164
플라스틱절단,8,200,170,1,130.0,130
플라스틱절단,9,180,170,1,113.0,113
플라스틱절단,10,140,134,1,78.0,78
테프론가공,1,4460,207,19,3876.0,73650
테프론가공,2,4380,207,19,3804.0,72271
테프론가공,3,3940,207,19,3405.0,64688
테프론가공,4,3720,207,19,3205.0,60896
테프론가공,5,3520,207,19,3024.0,57449
테프론가공,6,3190,207,19,2724.0,51761
테프론가공,7,2760,207,13,2334.0,30345
테프론가공,8,2260,207,7,1881.0,13165
테프론가공,9,1880,207,4,1536.0,6144
테프론가공,10,1580,207,3,1264.0,3791
벤치레스,1,1960,84,5,743.0,3715
벤치레스,2,710,84,3,329.0,988
벤치레스,3,330,84,3,199.0,596
벤치레스,4,290,84,3,185.0,555
벤치레스,5,250,84,2,172.0,343
벤치레스,6,230,84,2,164.0,329
벤치레스,7,160,84,2,140.0,281
벤치레스,8,100,84,2,100.0,200
벤치레스,9,70,84,2,70.0,140
벤치레스,10,70,84,2,70.0,140
구미가공,1,1190,6,0,,0
구미가공,2,410,6,0,,0
구미가공,3,70,6,0,,0
구미가공,4,70,6,0,,0
구미가공,5,70,6,0,,0
구미가공,6,70,6,0,,0
구미가공,7,70,6,0,,0
구미가공,8,70,6,0,,0
구미가공,9,70,6,0,,0
구미가공,10,70,6,0,,0
H-BEAM가공,1,710,5,0,,0
H-BEAM가공,2,170,5,0,,0
H-BEAM가공,3,110,5,0,,0
H-BEAM가공,4,70,5,0,,0
H-BEAM가공,5,70,5,0,,0
H-BEAM가공,6,70,5,0,,0
H-BEAM가공,7,70,5,0,,0
H-BEAM가공,8,70,5,0,,0
H-BEAM가공,9,70,5,0,,0
H-BEAM가공,10,70,5,0,,0
WATERJET,1,790,125,1,585.0,585
WATERJET,2,630,125,1,512.0,512
WATERJET,3,570,125,1,463.0,463
WATERJET,4,510,125,1,414.0,414
WATERJET,5,410,125,1,333.0,333
WATERJET,6,360,125,1,292.0,292
WATERJET,7,310,125,1,252.0,252
WATERJET,8,280,125,1,228.0,228
WATERJET,9,240,125,1,195.0,195
WATERJET,10,210,124,1,171.0,171
철판밴딩,1,870,111,6,252.0,1512
철판밴딩,2,530,111,5,249.0,1245
철판밴딩,3,240,111,3,178.0,534
철판밴딩,4,190,111,3,157.0,471
철판밴딩,5,150,111,3,136.0,407
철판밴딩,6,120,111,2,116.0,231
철판밴딩,7,100,111,2,100.0,199
철판밴딩,8,90,111,2,90.0,180
철판밴딩,9,80,111,2,80.0,159
철판밴딩,10,70,84,2,70.0,140
DS워터젯,1,70,18,0,,0
DS워터젯,2,70,18,0,,0
DS워터젯,3,70,18,0,,0
DS워터젯,4,70,18,0,,0
DS워터젯,5,70,18,0,,0
DS워터젯,6,70,18,0,,0
DS워터젯,7,70,18,0,,0
DS워터젯,8,70,18,0,,0
DS워터젯,9,70,18,0,,0
DS워터젯,10,70,18,0,,0
서스파이프,1,3570,263,15,1036.0,15537
서스파이프,2,1120,263,8,704.0,5630
서스파이프,3,710,263,7,573.0,4012
서스파이프,4,670,263,7,557.0,3896
서스파이프,5,560,263,7,505.0,3536
서스파이프,6,520,263,7,484.0,3387
서스파이프,7,490,263,7,467.0,3268
서스파이프,8,450,263,7,442.0,3097
서스파이프,9,410,263,6,410.0,2460
서스파이프,10,360,263,6,360.0,2160
티타늄가공,1,8200,118,15,6671.0,100065
티타늄가공,2,7040,118,15,5692.0,85373
티타늄가공,3,5730,118,12,4585.0,55025
티타늄가공,4,4800,118,7,3800.0,26601
티타늄가공,5,3470,118,4,2677.0,10708
티타늄가공,6,2430,118,2,1799.0,3598
티타늄가공,7,2010,118,2,1444.0,2889
티타늄가공,8,1770,118,1,1242.0,1242
티타늄가공,9,1630,118,1,1123.0,1123
티타늄가공,10,1220,118,1,777.0,777
금속절곡,1,610,71,4,516.0,2063
금속절곡,2,580,71,4,489.0,1957
금속절곡,3,560,71,4,472.0,1887
금속절곡,4,490,71,4,410.0,1640
금속절곡,5,390,71,4,322.0,1288
금속절곡,6,290,71,2,234.0,468
금속절곡,7,200,71,1,155.0,155
금속절곡,8,130,71,1,93.0,93
금속절곡,9,100,71,1,70.0,70
금속절곡,10,90,71,1,70.0,70
알루미늄밴딩,1,890,68,10,486.0,4859
알루미늄밴딩,2,540,68,10,394.0,3945
알루미늄밴딩,3,400,68,10,340.0,3396
알루미늄밴딩,4,350,68,9,315.0,2836
알루미늄밴딩,5,280,68,7,274.0,1920
알루미늄밴딩,6,220,68,4,220.0,880
알루미늄밴딩,7,160,68,2,160.0,320
알루미늄밴딩,8,100,68,0,,0
알루미늄밴딩,9,90,68,0,,0
알루미늄밴딩,10,80,68,0,,0
스텐절단,1,1050,71,2,1003.0,2006
스텐절단,2,1010,71,2,1003.0,2006
스텐절단,3,970,71,2,970.0,1940
스텐절단,4,950,71,2,950.0,1900
스텐절단,5,920,71,2,920.0,1840
스텐절단,6,860,71,2,860.0,1720
스텐절단,7,800,71,2,800.0,1600
스텐절단,8,730,71,2,730.0,1460
스텐절단,9,620,71,2,620.0,1240
스텐절단,10,570,71,1,570.0,570
고주파벤딩,1,540,77,11,110.0,1210
고주파벤딩,2,100,77,5,81.0,407
고주파벤딩,3,80,77,4,70.0,280
고주파벤딩,4,80,77,4,70.0,280
고주파벤딩,5,80,77,4,70.0,280
고주파벤딩,6,70,77,4,70.0,280
고주파벤딩,7,70,77,4,70.0,280
고주파벤딩,8,70,77,4,70.0,280
고주파벤딩,9,70,77,4,70.0,280
고주파벤딩,10,70,77,4,70.0,280
스테인리스강,1,360,390,4,288.0,1152
스테인리스강,2,290,390,4,240.0,960
스테인리스강,3,240,390,3,203.0,609
스테인리스강,4,190,390,2,166.0,332
스테인리스강,5,150,390,2,136.0,273
스테인리스강,6,120,390,2,114.0,228
스테인리스강,7,100,390,1,99.0,99
스테인리스강,8,90,390,1,90.0,90
스테인리스강,9,80,390,1,80.0,80
스테인리스강,10,70,390,1,70.0,70
정밀판금,1,1690,59,8,1357.0,10856
정밀판금,2,1390,59,8,1179.0,9432
정밀판금,3,1240,59,5,1050.0,5249
정밀판금,4,1180,59,4,998.0,3993
정밀판금,5,1120,59,3,946.0,2839
정밀판금,6,1050,59,2,886.0,1772
정밀판금,7,1010,59,2,852.0,1703
정밀판금,8,980,59,1,826.0,826
정밀판금,9,900,59,0,,0
정밀판금,10,830,59,0,,0
동판가공,1,730,42,4,504.0,2017
동판가공,2,580,42,4,406.0,1623
동판가공,3,390,42,4,280.0,1122
동판가공,4,290,42,4,215.0,859
동판가공,5,210,42,4,162.0,649
동판가공,6,190,42,4,149.0,596
동판가공,7,170,42,4,136.0,543
동판가공,8,130,42,4,110.0,438
동판가공,9,90,42,4,83.0,333
동판가공,10,70,42,4,70.0,280
S20C,1,600,199,4,455.0,1820
S20C,2,440,199,4,340.0,1360
S20C,3,380,199,4,296.0,1182
S20C,4,310,199,4,244.0,975
S20C,5,250,199,4,199.0,797
S20C,6,240,199,4,192.0,767
S20C,7,220,199,4,177.0,708
S20C,8,190,199,4,155.0,619
S20C,9,150,199,4,125.0,500
S20C,10,90,199,0,,0
V컷팅,1,3230,197,11,1833.0,20165
V컷팅,2,1830,197,11,1115.0,12261
V컷팅,3,1060,197,8,719.0,5755
V컷팅,4,840,197,7,607.0,4246
V컷팅,5,730,197,7,550.0,3850
V컷팅,6,610,197,7,488.0,3419
V컷팅,7,530,197,6,448.0,2685
V컷팅,8,420,197,6,391.0,2346
V컷팅,9,270,197,6,270.0,1620
V컷팅,10,180,197,5,180.0,900
SUM24,1,260,22,0,,0
SUM24,2,240,20,0,,0
SUM24,3,220,18,0,,0
SUM24,4,120,2,0,,0
SUM24,5,70,0,0,,0
SUM24,6,70,0,0,,0
SUM24,7,70,0,0,,0
SUM24,8,70,0,0,,0
SUM24,9,70,0,0,,0
SUM24,10,70,0,0,,0
흥성철강,1,240,90,0,,0
흥성철강,2,130,66,0,,0
흥성철강,3,70,41,0,,0
흥성철강,4,70,41,0,,0
흥성철강,5,70,41,0,,0
흥성철강,6,70,41,0,,0
흥성철강,7,70,41,0,,0
흥성철강,8,70,41,0,,0
흥성철강,9,70,41,0,,0
흥성철강,10,70,41,0,,0
레이져가공,1,3690,5,0,,0
레이져가공,2,3440,5,0,,0
레이져가공,3,3150,5,0,,0
레이져가공,4,3100,5,0,,0
레이져가공,5,3050,5,0,,0
레이져가공,6,2990,5,0,,0
레이져가공,7,2850,5,0,,0
레이져가공,8,2670,4,0,,0
레이져가공,9,2530,4,0,,0
레이져가공,10,2430,4,0,,0
환봉,1,6360,1995,67,4287.0,287235
환봉,2,4660,1995,55,3162.0,173896
환봉,3,2500,1995,41,1732.0,71008
환봉,4,2080,1995,38,1454.0,55247
환봉,5,1620,1995,35,1149.0,40228
환봉,6,1300,1995,33,938.0,30939
환봉,7,900,1995,30,673.0,20182
환봉,8,630,1995,28,494.0,13833
환봉,9,520,1995,27,421.0,11372
환봉,10,470,1995,27,388.0,10479
SUM22,1,240,61,16,195.0,3121
SUM22,2,200,61,4,162.0,650
SUM22,3,100,61,0,,0
SUM22,4,70,61,0,,0
SUM22,5,70,61,0,,0
SUM22,6,70,61,0,,0
SUM22,7,70,61,0,,0
SUM22,8,70,61,0,,0
SUM22,9,70,61,0,,0
SUM22,10,70,61,0,,0
김포워터젯,1,440,11,0,,0
김포워터젯,2,400,11,0,,0
김포워터젯,3,130,10,0,,0
김포워터젯,4,70,7,0,,0
김포워터젯,5,70,7,0,,0
김포워터젯,6,70,7,0,,0
김포워터젯,7,70,7,0,,0
김포워터젯,8,70,7,0,,0
김포워터젯,9,70,7,0,,0
김포워터젯,10,70,7,0,,0
베어링강,1,390,173,8,276.0,2204
베어링강,2,290,173,8,214.0,1711
베어링강,3,250,173,8,189.0,1513
베어링강,4,210,173,8,164.0,1316
베어링강,5,170,173,8,140.0,1119
베어링강,6,130,173,8,115.0,922
베어링강,7,80,173,8,80.0,640
베어링강,8,70,173,8,70.0,560
베어링강,9,70,173,8,70.0,560
베어링강,10,70,173,8,70.0,560
DSWATER,1,1380,53,5,875.0,4374
DSWATER,2,990,53,5,616.0,3080
DSWATER,3,560,53,4,331.0,1323
DSWATER,4,400,53,3,225.0,674
DSWATER,5,270,53,3,138.0,415
DSWATER,6,140,53,2,70.0,140
DSWATER,7,70,53,2,70.0,140
DSWATER,8,70,53,2,70.0,140
DSWATER,9,70,53,2,70.0,140
DSWATER,10,70,53,2,70.0,140
축가공,1,510,38,6,113.0,678
축가공,2,250,38,6,113.0,678
축가공,3,120,38,6,107.0,644
축가공,4,110,38,6,99.0,593
축가공,5,100,38,6,90.0,542
축가공,6,80,38,4,74.0,294
축가공,7,80,38,4,74.0,294
축가공,8,70,38,2,70.0,140
축가공,9,70,38,2,70.0,140
축가공,10,70,38,2,70.0,140
철가공,1,1070,74,5,722.0,3612
철가공,2,750,74,4,512.0,2047
철가공,3,440,74,3,308.0,923
철가공,4,270,74,3,196.0,587
철가공,5,210,74,2,156.0,312
철가공,6,140,74,2,110.0,220
철가공,7,100,74,2,84.0,168
철가공,8,90,74,2,77.0,154
철가공,9,80,74,2,70.0,141
철가공,10,70,74,2,70.0,140
파이프밴딩기,1,1790,803,62,1476.0,91481
파이프밴딩기,2,1620,803,62,1338.0,82986
파이프밴딩기,3,1310,803,62,1089.0,67496
파이프밴딩기,4,1230,803,62,1024.0,63498
파이프밴딩기,5,1150,803,62,960.0,59500
파이프밴딩기,6,1010,803,62,847.0,52505
파이프밴딩기,7,870,803,52,734.0,38169
파이프밴딩기,8,780,803,36,661.0,23813
파이프밴딩기,9,710,803,24,605.0,14521
파이프밴딩기,10,650,803,13,557.0,7237
파이프절곡,1,1040,62,3,896.0,2689
파이프절곡,2,880,62,3,761.0,2282
파이프절곡,3,540,62,2,472.0,944
파이프절곡,4,480,62,2,421.0,842
파이프절곡,5,360,62,1,319.0,319
파이프절곡,6,280,62,1,252.0,252
파이프절곡,7,220,62,1,201.0,201
파이프절곡,8,150,62,1,141.0,141
파이프절곡,9,130,62,1,124.0,124
파이프절곡,10,110,62,1,107.0,107
파이프절단,1,5700,176,4,4818.0,19272
파이프절단,2,5400,176,4,4810.0,19240
파이프절단,3,5210,176,4,4632.0,18530
파이프절단,4,5110,176,4,4539.0,18157
파이프절단,5,4950,176,4,4390.0,17560
파이프절단,6,4660,176,3,4119.0,12358
파이프절단,7,4360,176,3,3839.0,11518
파이프절단,8,4070,176,3,3569.0,10707
파이프절단,9,3670,176,2,3196.0,6391
파이프절단,10,3130,176,2,2692.0,5384
철판벤딩,1,1190,47,4,964.0,3854
철판벤딩,2,990,47,4,799.0,3197
철판벤딩,3,620,47,3,496.0,1487
철판벤딩,4,390,47,3,307.0,920
철판벤딩,5,320,47,2,250.0,499
철판벤딩,6,290,47,2,225.0,450
철판벤딩,7,250,47,2,192.0,384
철판벤딩,8,200,47,2,151.0,302
철판벤딩,9,180,47,2,134.0,269
철판벤딩,10,170,47,2,126.0,253
STS가공,1,940,5,0,,0
STS가공,2,540,5,0,,0
STS가공,3,480,5,0,,0
STS가공,4,70,1,0,,0
STS가공,5,70,1,0,,0
STS가공,6,70,1,0,,0
STS가공,7,70,1,0,,0
STS가공,8,70,1,0,,0
STS가공,9,70,1,0,,0
STS가공,10,70,1,0,,0
화성워터젯,1,90,8,0,,0
화성워터젯,2,70,8,0,,0
화성워터젯,3,70,8,0,,0
화성워터젯,4,70,8,0,,0
화성워터젯,5,70,8,0,,0
화성워터젯,6,70,8,0,,0
화성워터젯,7,70,8,0,,0
화성워터젯,8,70,8,0,,0
화성워터젯,9,70,8,0,,0
화성워터젯,10,70,8,0,,0
워터젯컷팅,1,260,7,0,,0
워터젯컷팅,2,230,7,0,,0
워터젯컷팅,3,190,7,0,,0
워터젯컷팅,4,70,7,0,,0
워터젯컷팅,5,70,7,0,,0
워터젯컷팅,6,70,7,0,,0
워터젯컷팅,7,70,7,0,,0
워터젯컷팅,8,70,7,0,,0
워터젯컷팅,9,70,7,0,,0
워터젯컷팅,10,70,7,0,,0
티타늄절단,1,410,8,0,,0
티타늄절단,2,370,8,0,,0
티타늄절단,3,280,5,0,,0
티타늄절단,4,70,0,0,,0
티타늄절단,5,70,0,0,,0
티타늄절단,6,70,0,0,,0
티타늄절단,7,70,0,0,,0
티타늄절단,8,70,0,0,,0
티타늄절단,9,70,0,0,,0
티타늄절단,10,70,0,0,,0
스텐레스절단,1,1580,16,0,,0
스텐레스절단,2,1530,16,0,,0
스텐레스절단,3,1460,16,0,,0
스텐레스절단,4,1350,16,0,,0
스텐레스절단,5,1180,16,0,,0
스텐레스절단,6,850,16,0,,0
스텐레스절단,7,730,16,0,,0
스텐레스절단,8,590,16,0,,0
스텐레스절단,9,410,16,0,,0
스텐레스절단,10,290,15,0,,0
워터젯커팅,1,240,11,2,139.0,278
워터젯커팅,2,120,11,1,120.0,120
워터젯커팅,3,110,10,1,110.0,110
워터젯커팅,4,70,8,0,,0
워터젯커팅,5,70,8,0,,0
워터젯커팅,6,70,8,0,,0
워터젯커팅,7,70,8,0,,0
워터젯커팅,8,70,8,0,,0
워터젯커팅,9,70,8,0,,0
워터젯커팅,10,70,8,0,,0
아산절곡,1,350,6,0,,0
아산절곡,2,160,6,0,,0
아산절곡,3,70,6,0,,0
아산절곡,4,70,6,0,,0
아산절곡,5,70,6,0,,0
아산절곡,6,70,6,0,,0
아산절곡,7,70,6,0,,0
아산절곡,8,70,6,0,,0
아산절곡,9,70,6,0,,0
아산절곡,10,70,6,0,,0
SUS절단,1,2010,15,0,,0
SUS절단,2,1560,15,0,,0
SUS절단,3,1290,15,0,,0
SUS절단,4,840,15,0,,0
SUS절단,5,610,15,0,,0
SUS절단,6,520,15,0,,0
SUS절단,7,450,15,0,,0
SUS절단,8,400,15,0,,0
SUS절단,9,290,15,0,,0
SUS절단,10,170,15,0,,0
금속CNC,1,1120,35,3,899.0,2696
금속CNC,2,870,35,2,706.0,1413
금속CNC,3,580,35,2,484.0,967
금속CNC,4,440,35,1,376.0,376
금속CNC,5,340,35,1,299.0,299
금속CNC,6,280,35,1,253.0,253
금속CNC,7,210,35,1,199.0,199
금속CNC,8,180,35,1,176.0,176
금속CNC,9,140,35,1,140.0,140
금속CNC,10,110,35,1,110.0,110
금속컷팅,1,1610,17,0,,0
금속컷팅,2,750,17,0,,0
금속컷팅,3,530,17,0,,0
금속컷팅,4,420,17,0,,0
금속컷팅,5,370,17,0,,0
금속컷팅,6,310,17,0,,0
금속컷팅,7,230,17,0,,0
금속컷팅,8,210,17,0,,0
금속컷팅,9,180,17,0,,0
금속컷팅,10,150,17,0,,0
스테인레스커팅,1,640,0,0,,0
스테인레스커팅,2,100,0,0,,0
스테인레스커팅,3,70,0,0,,0
스테인레스커팅,4,70,0,0,,0
스테인레스커팅,5,70,0,0,,0
스테인레스커팅,6,70,0,0,,0
스테인레스커팅,7,70,0,0,,0
스테인레스커팅,8,70,0,0,,0
스테인레스커팅,9,70,0,0,,0
스테인레스커팅,10,70,0,0,,0
스텐앵글,1,1030,361,66,858.0,56613
스텐앵글,2,900,361,46,751.0,34536
스텐앵글,3,760,361,18,636.0,11440
스텐앵글,4,670,361,10,562.0,5615
스텐앵글,5,580,361,6,487.0,2924
