keyword,rank,bid,impressions,clicks,cpc,cost
전자담배디자인,2,70,19,0,,0
전자담배디자인,3,70,19,0,,0
전자담배디자인,4,70,19,0,,0
전자담배디자인,5,70,19,0,,0
전자담배디자인,6,70,19,0,,0
전자담배디자인,7,70,19,0,,0
전자담배디자인,8,70,19,0,,0
전자담배디자인,9,70,19,0,,0
전자담배디자인,10,70,19,0,,0
캡스톤디자인제작,1,190,27,0,,0
캡스톤디자인제작,2,170,27,0,,0
캡스톤디자인제작,3,110,27,0,,0
캡스톤디자인제작,4,70,27,0,,0
캡스톤디자인제작,5,70,27,0,,0
캡스톤디자인제작,6,70,27,0,,0
캡스톤디자인제작,7,70,27,0,,0
캡스톤디자인제작,8,70,27,0,,0
캡스톤디자인제작,9,70,27,0,,0
캡스톤디자인제작,10,70,27,0,,0
개발대행,1,1440,23,0,,0
개발대행,2,850,23,0,,0
개발대행,3,680,23,0,,0
개발대행,4,600,23,0,,0
개발대행,5,560,23,0,,0
개발대행,6,510,23,0,,0
개발대행,7,470,23,0,,0
개발대행,8,430,23,0,,0
개발대행,9,360,23,0,,0
개발대행,10,330,23,0,,0
시작품제작,1,3240,28,2,1398.0,2796
시작품제작,2,2530,28,2,1398.0,2796
시작품제작,3,1970,28,2,1384.0,2769
시작품제작,4,1700,28,2,1222.0,2444
시작품제작,5,1340,28,2,1006.0,2012
시작품제작,6,1070,28,2,844.0,1688
시작품제작,7,1010,28,2,808.0,1616
시작품제작,8,930,28,2,760.0,1520
시작품제작,9,820,28,2,694.0,1387
시작품제작,10,730,28,2,640.0,1279
3D제품디자인,1,2620,28,0,,0
3D제품디자인,2,2110,28,0,,0
3D제품디자인,3,1970,28,0,,0
3D제품디자인,4,1720,28,0,,0
3D제품디자인,5,1380,28,0,,0
3D제품디자인,6,1070,28,0,,0
3D제품디자인,7,880,28,0,,0
3D제품디자인,8,730,28,0,,0
3D제품디자인,9,670,28,0,,0
3D제품디자인,10,610,28,0,,0
제품디자인개발,1,4200,20,2,2097.0,4194
제품디자인개발,2,3130,20,1,2097.0,2097
제품디자인개발,3,2280,20,1,1852.0,1852
제품디자인개발,4,2050,20,1,1665.0,1665
제품디자인개발,5,1740,20,0,,0
제품디자인개발,6,1490,20,0,,0
제품디자인개발,7,1410,20,0,,0
제품디자인개발,8,1340,20,0,,0
제품디자인개발,9,1270,19,0,,0
제품디자인개발,10,1130,17,0,,0
3D제품,1,1450,21,0,,0
3D제품,2,1270,21,0,,0
3D제품,3,1130,21,0,,0
3D제품,4,950,21,0,,0
3D제품,5,760,21,0,,0
3D제품,6,690,21,0,,0
3D제품,7,650,21,0,,0
3D제품,8,560,21,0,,0
3D제품,9,440,21,0,,0
3D제품,10,360,18,0,,0
3D이미지만들기,1,280,39,0,,0
3D이미지만들기,2,240,26,0,,0
3D이미지만들기,3,220,19,0,,0
3D이미지만들기,4,70,0,0,,0
3D이미지만들기,5,70,0,0,,0
3D이미지만들기,6,70,0,0,,0
3D이미지만들기,7,70,0,0,,0
3D이미지만들기,8,70,0,0,,0
3D이미지만들기,9,70,0,0,,0
3D이미지만들기,10,70,0,0,,0
도면의뢰,1,2420,21,4,770.0,3081
도면의뢰,2,800,21,4,536.0,2142
도면의뢰,3,660,21,3,495.0,1484
도면의뢰,4,550,21,3,456.0,1368
도면의뢰,5,450,21,3,413.0,1240
도면의뢰,6,380,21,2,378.0,755
도면의뢰,7,320,21,2,320.0,640
도면의뢰,8,260,21,2,260.0,520
도면의뢰,9,230,21,2,230.0,460
도면의뢰,10,190,21,2,190.0,380
부품설계,1,1290,21,0,,0
부품설계,2,970,16,0,,0
부품설계,3,780,10,0,,0
부품설계,4,70,0,0,,0
부품설계,5,70,0,0,,0
부품설계,6,70,0,0,,0
부품설계,7,70,0,0,,0
부품설계,8,70,0,0,,0
부품설계,9,70,0,0,,0
부품설계,10,70,0,0,,0
3D설계도,1,1190,26,0,,0
3D설계도,2,440,25,0,,0
3D설계도,3,280,20,0,,0
3D설계도,4,70,5,0,,0
3D설계도,5,70,5,0,,0
3D설계도,6,70,5,0,,0
3D설계도,7,70,5,0,,0
3D설계도,8,70,5,0,,0
3D설계도,9,70,5,0,,0
3D설계도,10,70,5,0,,0
3D형상모델링,1,690,22,0,,0
3D형상모델링,2,300,22,0,,0
3D형상모델링,3,80,14,0,,0
3D형상모델링,4,70,12,0,,0
3D형상모델링,5,70,12,0,,0
3D형상모델링,6,70,12,0,,0
3D형상모델링,7,70,12,0,,0
3D형상모델링,8,70,12,0,,0
3D형상모델링,9,70,12,0,,0
3D형상모델링,10,70,12,0,,0
지그제작업체,1,840,29,6,705.0,4228
지그제작업체,2,760,29,6,638.0,3828
지그제작업체,3,690,29,5,580.0,2898
지그제작업체,4,600,29,5,504.0,2522
지그제작업체,5,520,29,4,438.0,1751
지그제작업체,6,470,29,3,396.0,1188
지그제작업체,7,380,29,2,321.0,642
지그제작업체,8,330,29,2,279.0,558
지그제작업체,9,280,29,2,238.0,475
지그제작업체,10,240,29,1,204.0,204
오브제제작,1,100,26,0,,0
오브제제작,2,70,13,0,,0
오브제제작,3,70,13,0,,0
오브제제작,4,70,13,0,,0
오브제제작,5,70,13,0,,0
오브제제작,6,70,13,0,,0
오브제제작,7,70,13,0,,0
오브제제작,8,70,13,0,,0
오브제제작,9,70,13,0,,0
오브제제작,10,70,13,0,,0
제품제작업체,1,1880,25,3,1356.0,4068
제품제작업체,2,1680,25,3,1215.0,3646
제품제작업체,3,970,25,2,716.0,1433
제품제작업체,4,690,25,2,520.0,1040
제품제작업체,5,520,25,2,400.0,801
제품제작업체,6,400,25,2,316.0,633
제품제작업체,7,310,25,2,253.0,506
제품제작업체,8,270,25,2,225.0,450
제품제작업체,9,230,25,1,197.0,197
제품제작업체,10,200,21,1,176.0,176
도면외주,1,550,23,4,499.0,1996
도면외주,2,530,23,4,481.0,1923
도면외주,3,520,23,3,471.0,1414
도면외주,4,490,23,2,444.0,888
도면외주,5,440,23,1,398.0,398
도면외주,6,370,23,0,,0
도면외주,7,280,23,0,,0
도면외주,8,230,23,0,,0
도면외주,9,150,23,0,,0
도면외주,10,90,23,0,,0
금속제조,1,1130,26,0,,0
금속제조,2,820,26,0,,0
금속제조,3,710,26,0,,0
금속제조,4,590,26,0,,0
금속제조,5,450,26,0,,0
금속제조,6,290,26,0,,0
금속제조,7,240,26,0,,0
금속제조,8,210,26,0,,0
금속제조,9,190,26,0,,0
금속제조,10,160,26,0,,0
부산3D,1,6660,24,2,4176.0,8352
부산3D,2,4840,24,2,3567.0,7134
부산3D,3,4160,24,2,3278.0,6555
부산3D,4,3860,24,2,3134.0,6269
부산3D,5,3600,24,2,3001.0,6002
부산3D,6,3170,24,2,2758.0,5515
부산3D,7,2540,24,2,2334.0,4668
부산3D,8,1980,24,2,1858.0,3715
부산3D,9,1630,24,2,1486.0,2971
부산3D,10,1460,24,2,1275.0,2550
모델링알바,1,410,20,2,241.0,482
모델링알바,2,340,20,2,241.0,482
모델링알바,3,270,20,2,234.0,467
모델링알바,4,250,20,2,218.0,436
모델링알바,5,230,20,2,202.0,405
모델링알바,6,200,20,1,180.0,180
모델링알바,7,190,20,1,172.0,172
모델링알바,8,170,20,1,156.0,156
모델링알바,9,140,20,0,,0
모델링알바,10,110,20,0,,0
기계설계용역,1,970,29,2,652.0,1304
기계설계용역,2,900,29,2,652.0,1304
기계설계용역,3,820,29,2,652.0,1304
기계설계용역,4,660,29,2,536.0,1072
기계설계용역,5,620,29,2,504.0,1007
기계설계용역,6,570,29,2,463.0,926
기계설계용역,7,540,29,2,438.0,877
기계설계용역,8,510,29,2,414.0,829
기계설계용역,9,470,29,1,382.0,382
기계설계용역,10,440,29,1,357.0,357
대구제품디자인,1,4980,26,0,,0
대구제품디자인,2,4180,26,0,,0
대구제품디자인,3,3850,25,0,,0
대구제품디자인,4,3360,24,0,,0
대구제품디자인,5,3160,24,0,,0
대구제품디자인,6,3060,24,0,,0
대구제품디자인,7,2850,23,0,,0
대구제품디자인,8,2480,22,0,,0
대구제품디자인,9,2360,22,0,,0
대구제품디자인,10,2180,21,0,,0
설계프리랜서,1,490,27,2,330.0,660
설계프리랜서,2,330,27,2,268.0,536
설계프리랜서,3,270,27,0,,0
설계프리랜서,4,180,27,0,,0
설계프리랜서,5,140,27,0,,0
설계프리랜서,6,110,27,0,,0
설계프리랜서,7,80,27,0,,0
설계프리랜서,8,70,27,0,,0
설계프리랜서,9,70,27,0,,0
설계프리랜서,10,70,27,0,,0
캐드외주,1,560,22,2,389.0,778
캐드외주,2,440,22,1,312.0,312
캐드외주,3,370,22,1,258.0,258
캐드외주,4,190,22,0,,0
캐드외주,5,120,22,0,,0
캐드외주,6,110,22,0,,0
캐드외주,7,90,22,0,,0
캐드외주,8,70,22,0,,0
캐드외주,9,70,22,0,,0
캐드외주,10,70,22,0,,0
물건제작,1,690,21,2,470.0,940
물건제작,2,480,21,1,310.0,310
물건제작,3,300,21,1,173.0,173
물건제작,4,180,21,1,82.0,82
물건제작,5,120,21,1,70.0,70
물건제작,6,90,21,0,,0
물건제작,7,70,21,0,,0
물건제작,8,70,21,0,,0
물건제작,9,70,21,0,,0
물건제작,10,70,21,0,,0
모델링외주,1,770,23,0,,0
모델링외주,2,700,23,0,,0
모델링외주,3,630,23,0,,0
모델링외주,4,550,23,0,,0
모델링외주,5,470,23,0,,0
모델링외주,6,410,23,0,,0
모델링외주,7,350,23,0,,0
모델링외주,8,300,23,0,,0
모델링외주,9,270,23,0,,0
모델링외주,10,230,21,0,,0
NX8,1,450,25,0,,0
NX8,2,350,22,0,,0
NX8,3,270,19,0,,0
NX8,4,70,5,0,,0
NX8,5,70,5,0,,0
NX8,6,70,5,0,,0
NX8,7,70,5,0,,0
NX8,8,70,5,0,,0
NX8,9,70,5,0,,0
NX8,10,70,5,0,,0
마스터캠X,1,500,21,0,,0
마스터캠X,2,440,21,0,,0
마스터캠X,3,350,21,0,,0
마스터캠X,4,280,21,0,,0
마스터캠X,5,170,21,0,,0
마스터캠X,6,120,21,0,,0
마스터캠X,7,90,21,0,,0
마스터캠X,8,90,21,0,,0
마스터캠X,9,80,21,0,,0
마스터캠X,10,70,21,0,,0
마스터캠X6,1,880,24,0,,0
마스터캠X6,2,710,24,0,,0
마스터캠X6,3,530,24,0,,0
마스터캠X6,4,330,24,0,,0
마스터캠X6,5,160,24,0,,0
마스터캠X6,6,100,24,0,,0
마스터캠X6,7,90,24,0,,0
마스터캠X6,8,70,24,0,,0
마스터캠X6,9,70,24,0,,0
마스터캠X6,10,70,24,0,,0
마캠9.1,1,80,20,0,,0
마캠9.1,2,70,14,0,,0
마캠9.1,3,70,14,0,,0
마캠9.1,4,70,14,0,,0
마캠9.1,5,70,14,0,,0
마캠9.1,6,70,14,0,,0
마캠9.1,7,70,14,0,,0
마캠9.1,8,70,14,0,,0
마캠9.1,9,70,14,0,,0
마캠9.1,10,70,14,0,,0
모델링소스,1,200,17,0,,0
모델링소스,2,160,16,0,,0
모델링소스,3,120,13,0,,0
모델링소스,4,70,10,0,,0
모델링소스,5,70,10,0,,0
모델링소스,6,70,10,0,,0
모델링소스,7,70,10,0,,0
모델링소스,8,70,10,0,,0
모델링소스,9,70,10,0,,0
모델링소스,10,70,10,0,,0
기계개발,1,650,26,1,407.0,407
기계개발,2,440,26,1,357.0,357
기계개발,3,370,26,1,301.0,301
기계개발,4,330,26,1,268.0,268
기계개발,5,300,26,1,244.0,244
기계개발,6,270,26,1,219.0,219
기계개발,7,220,26,1,179.0,179
기계개발,8,170,26,1,138.0,138
기계개발,9,120,26,1,98.0,98
기계개발,10,90,26,1,73.0,73
졸업작품대행업체,1,630,25,4,430.0,1722
졸업작품대행업체,2,550,25,4,400.0,1601
졸업작품대행업체,3,400,25,4,329.0,1316
졸업작품대행업체,4,330,25,4,286.0,1144
졸업작품대행업체,5,300,25,4,265.0,1059
졸업작품대행업체,6,250,25,4,224.0,896
졸업작품대행업체,7,210,25,4,185.0,741
졸업작품대행업체,8,190,25,4,163.0,651
졸업작품대행업체,9,170,25,4,138.0,552
졸업작품대행업체,10,160,25,4,124.0,498
3D프린터캐릭터,1,710,22,0,,0
3D프린터캐릭터,2,440,18,0,,0
3D프린터캐릭터,3,260,13,0,,0
3D프린터캐릭터,4,70,0,0,,0
3D프린터캐릭터,5,70,0,0,,0
3D프린터캐릭터,6,70,0,0,,0
3D프린터캐릭터,7,70,0,0,,0
3D프린터캐릭터,8,70,0,0,,0
3D프린터캐릭터,9,70,0,0,,0
3D프린터캐릭터,10,70,0,0,,0
제품3D,1,3320,20,2,2765.0,5530
제품3D,2,2870,20,2,2418.0,4835
제품3D,3,2640,20,2,2240.0,4480
제품3D,4,2490,20,2,2124.0,4249
제품3D,5,2110,20,2,1831.0,3662
제품3D,6,1920,20,2,1684.0,3369
제품3D,7,1850,20,2,1630.0,3261
제품3D,8,1760,20,2,1561.0,3122
제품3D,9,1590,20,2,1430.0,2859
제품3D,10,1330,20,1,1229.0,1229
의료3D,1,1770,20,4,1106.0,4424
의료3D,2,1360,20,4,1105.0,4419
의료3D,3,1100,20,3,893.0,2680
의료3D,4,840,20,2,682.0,1365
의료3D,5,660,20,2,536.0,1072
의료3D,6,490,20,1,398.0,398
의료3D,7,360,20,1,292.0,292
의료3D,8,200,20,1,163.0,163
의료3D,9,90,20,1,73.0,73
의료3D,10,80,20,1,70.0,70
시설물디자인,1,540,26,1,502.0,502
시설물디자인,2,490,26,1,452.0,452
시설물디자인,3,450,26,1,411.0,411
시설물디자인,4,400,26,1,360.0,360
시설물디자인,5,310,26,1,268.0,268
시설물디자인,6,250,26,1,207.0,207
시설물디자인,7,220,26,1,176.0,176
시설물디자인,8,200,26,1,155.0,155
시설물디자인,9,160,26,1,114.0,114
시설물디자인,10,150,26,1,104.0,104
건물3D,1,910,20,3,788.0,2364
건물3D,2,840,20,1,709.0,709
건물3D,3,730,20,0,,0
건물3D,4,650,20,0,,0
건물3D,5,550,20,0,,0
건물3D,6,450,20,0,,0
건물3D,7,400,20,0,,0
건물3D,8,330,20,0,,0
건물3D,9,280,20,0,,0
건물3D,10,220,20,0,,0
안테나제작,1,270,20,0,,0
안테나제작,2,230,20,0,,0
안테나제작,3,130,11,0,,0
안테나제작,4,70,0,0,,0
안테나제작,5,70,0,0,,0
안테나제작,6,70,0,0,,0
안테나제작,7,70,0,0,,0
안테나제작,8,70,0,0,,0
안테나제작,9,70,0,0,,0
안테나제작,10,70,0,0,,0
구조물제작,1,2310,26,2,1968.0,3936
구조물제작,2,1870,26,1,1588.0,1588
구조물제작,3,1570,26,1,1329.0,1329
구조물제작,4,1410,26,1,1191.0,1191
구조물제작,5,1280,26,1,1079.0,1079
구조물제작,6,1180,26,1,992.0,992
구조물제작,7,1060,26,1,889.0,889
구조물제작,8,1000,26,1,837.0,837
구조물제작,9,930,26,1,776.0,776
구조물제작,10,860,24,1,716.0,716
대전제품디자인,1,7890,23,0,,0
대전제품디자인,2,7390,23,0,,0
대전제품디자인,3,3870,23,0,,0
대전제품디자인,4,2250,23,0,,0
대전제품디자인,5,1830,23,0,,0
대전제품디자인,6,1630,23,0,,0
대전제품디자인,7,1390,23,0,,0
대전제품디자인,8,1190,23,0,,0
대전제품디자인,9,1040,23,0,,0
대전제품디자인,10,790,23,0,,0
볼펜디자인,1,4460,25,5,1031.0,5155
볼펜디자인,2,1110,25,5,937.0,4686
볼펜디자인,3,1000,25,5,844.0,4220
볼펜디자인,4,750,25,4,632.0,2528
볼펜디자인,5,620,25,3,522.0,1566
볼펜디자인,6,560,24,2,471.0,942
볼펜디자인,7,500,22,2,420.0,840
볼펜디자인,8,480,21,2,404.0,807
볼펜디자인,9,440,19,1,369.0,369
볼펜디자인,10,400,17,1,335.0,335
물병디자인,1,1590,22,0,,0
물병디자인,2,1170,22,0,,0
물병디자인,3,1020,21,0,,0
물병디자인,4,870,19,0,,0
물병디자인,5,810,18,0,,0
물병디자인,6,790,17,0,,0
물병디자인,7,760,17,0,,0
물병디자인,8,710,16,0,,0
물병디자인,9,670,15,0,,0
물병디자인,10,640,14,0,,0
제품디자인스케치,1,4340,28,0,,0
제품디자인스케치,2,4050,28,0,,0
제품디자인스케치,3,3630,28,0,,0
제품디자인스케치,4,3170,28,0,,0
제품디자인스케치,5,2720,28,0,,0
제품디자인스케치,6,2560,28,0,,0
제품디자인스케치,7,2310,28,0,,0
제품디자인스케치,8,2090,26,0,,0
제품디자인스케치,9,1790,23,0,,0
제품디자인스케치,10,1600,20,0,,0
3DCAM,1,670,18,2,514.0,1028
3DCAM,2,560,18,2,454.0,907
3DCAM,3,490,18,2,394.0,788
3DCAM,4,460,18,2,368.0,737
3DCAM,5,410,18,2,326.0,652
3DCAM,6,380,18,2,300.0,601
3DCAM,7,310,18,2,241.0,482
3DCAM,8,240,18,1,182.0,182
3DCAM,9,210,18,1,156.0,156
3DCAM,10,170,18,1,122.0,122
전자제품개발,1,3050,14,2,2698.0,5396
전자제품개발,2,2830,14,2,2518.0,5035
전자제품개발,3,2610,14,1,2316.0,2316
전자제품개발,4,2320,14,1,2049.0,2049
전자제품개발,5,2240,14,1,1976.0,1976
전자제품개발,6,2110,14,1,1857.0,1857
전자제품개발,7,1890,14,1,1655.0,1655
전자제품개발,8,1670,14,1,1453.0,1453
전자제품개발,9,1410,14,1,1214.0,1214
전자제품개발,10,1250,14,1,1067.0,1067
아이디어상품개발,1,2170,18,2,1472.0,2945
아이디어상품개발,2,1310,18,2,946.0,1893
아이디어상품개발,3,870,18,2,678.0,1356
아이디어상품개발,4,710,18,2,580.0,1160
아이디어상품개발,5,610,18,2,519.0,1038
아이디어상품개발,6,520,18,2,464.0,928
아이디어상품개발,7,490,18,2,446.0,891
아이디어상품개발,8,470,18,2,434.0,867
아이디어상품개발,9,440,18,2,415.0,830
아이디어상품개발,10,410,18,2,397.0,794
플라스틱제품설계,1,820,15,1,696.0,696
플라스틱제품설계,2,700,15,1,599.0,599
플라스틱제품설계,3,640,15,1,548.0,548
플라스틱제품설계,4,600,15,1,514.0,514
플라스틱제품설계,5,530,15,1,455.0,455
플라스틱제품설계,6,450,15,1,387.0,387
플라스틱제품설계,7,380,15,1,328.0,328
플라스틱제품설계,8,310,15,1,269.0,269
플라스틱제품설계,9,250,15,1,218.0,218
플라스틱제품설계,10,210,15,1,184.0,184
산업디자인업체,1,3000,20,1,2118.0,2118
산업디자인업체,2,2290,20,1,1860.0,1860
산업디자인업체,3,2210,20,1,1795.0,1795
산업디자인업체,4,1900,20,1,1543.0,1543
산업디자인업체,5,1690,20,1,1373.0,1373
산업디자인업체,6,1440,20,0,,0
산업디자인업체,7,1330,20,0,,0
산업디자인업체,8,1270,20,0,,0
산업디자인업체,9,1190,20,0,,0
산업디자인업체,10,1100,20,0,,0
장비디자인,1,1480,16,3,1269.0,3808
장비디자인,2,1380,16,3,1181.0,3543
장비디자인,3,1290,16,3,1101.0,3304
장비디자인,4,1170,16,3,995.0,2986
장비디자인,5,1140,16,3,969.0,2907
장비디자인,6,1060,16,3,898.0,2694
장비디자인,7,940,16,3,792.0,2376
장비디자인,8,790,16,3,659.0,1978
장비디자인,9,720,16,2,598.0,1195
장비디자인,10,660,15,2,544.0,1089
제품디자인설계,1,2360,10,2,1917.0,3834
제품디자인설계,2,2320,10,2,1884.0,3769
제품디자인설계,3,2240,10,2,1820.0,3639
제품디자인설계,4,2050,10,2,1665.0,3330
제품디자인설계,5,1820,10,1,1478.0,1478
제품디자인설계,6,1580,10,0,,0
제품디자인설계,7,1460,10,0,,0
제품디자인설계,8,1340,10,0,,0
제품디자인설계,9,1140,10,0,,0
제품디자인설계,10,930,10,0,,0
휴대폰케이스디자인,1,2510,11,0,,0
휴대폰케이스디자인,2,720,11,0,,0
휴대폰케이스디자인,3,380,11,0,,0
휴대폰케이스디자인,4,250,11,0,,0
휴대폰케이스디자인,5,220,11,0,,0
휴대폰케이스디자인,6,200,11,0,,0
휴대폰케이스디자인,7,150,11,0,,0
휴대폰케이스디자인,8,130,11,0,,0
휴대폰케이스디자인,9,130,11,0,,0
휴대폰케이스디자인,10,110,11,0,,0
씨앤씨디자인,1,1110,10,0,,0
씨앤씨디자인,2,910,9,0,,0
씨앤씨디자인,3,70,0,0,,0
씨앤씨디자인,4,70,0,0,,0
씨앤씨디자인,5,70,0,0,,0
씨앤씨디자인,6,70,0,0,,0
씨앤씨디자인,7,70,0,0,,0
씨앤씨디자인,8,70,0,0,,0
씨앤씨디자인,9,70,0,0,,0
씨앤씨디자인,10,70,0,0,,0
기구설계업체,1,3470,18,4,3143.0,12572
기구설계업체,2,3180,18,4,2892.0,11566
기구설계업체,3,1880,18,3,1675.0,5025
기구설계업체,4,1460,18,3,1282.0,3846
기구설계업체,5,1210,18,2,1048.0,2096
기구설계업체,6,1180,18,2,1020.0,2040
기구설계업체,7,1050,18,2,898.0,1796
기구설계업체,8,1040,18,2,889.0,1778
기구설계업체,9,1000,18,2,852.0,1703
기구설계업체,10,960,18,2,814.0,1628
사무용품디자인,1,300,23,0,,0
사무용품디자인,2,200,22,0,,0
사무용품디자인,3,180,21,0,,0
사무용품디자인,4,70,11,0,,0
사무용품디자인,5,70,11,0,,0
사무용품디자인,6,70,11,0,,0
사무용품디자인,7,70,11,0,,0
사무용품디자인,8,70,11,0,,0
사무용품디자인,9,70,11,0,,0
사무용품디자인,10,70,11,0,,0
3D모델링제작,1,4270,15,3,3477.0,10430
3D모델링제작,2,3910,15,3,3185.0,9554
3D모델링제작,3,3470,15,3,2828.0,8484
3D모델링제작,4,2920,15,3,2382.0,7146
3D모델링제작,5,2680,15,3,2188.0,6563
3D모델링제작,6,2550,15,3,2082.0,6246
3D모델링제작,7,2330,15,3,1904.0,5711
3D모델링제작,8,2030,15,3,1661.0,4982
3D모델링제작,9,1800,14,3,1474.0,4422
3D모델링제작,10,1650,14,3,1352.0,4057
3D모델링회사,1,1720,28,4,635.0,2540
3D모델링회사,2,760,28,4,479.0,1915
3D모델링회사,3,520,28,3,406.0,1219
3D모델링회사,4,470,28,3,387.0,1161
3D모델링회사,5,430,28,3,370.0,1110
3D모델링회사,6,360,28,3,336.0,1008
3D모델링회사,7,340,28,3,325.0,975
3D모델링회사,8,330,28,3,319.0,958
3D모델링회사,9,310,28,3,307.0,922
3D모델링회사,10,300,28,3,300.0,900
3D모델링의뢰,1,2730,17,1,2324.0,2324
3D모델링의뢰,2,2260,17,1,1941.0,1941
3D모델링의뢰,3,2010,17,1,1737.0,1737
3D모델링의뢰,4,1860,17,1,1615.0,1615
3D모델링의뢰,5,1790,17,1,1558.0,1558
3D모델링의뢰,6,1730,17,1,1509.0,1509
3D모델링의뢰,7,1620,17,1,1420.0,1420
3D모델링의뢰,8,1490,17,1,1314.0,1314
3D모델링의뢰,9,1340,17,1,1192.0,1192
3D모델링의뢰,10,1140,17,1,1029.0,1029
장난감디자인,1,550,19,0,,0
장난감디자인,2,210,19,0,,0
장난감디자인,3,140,15,0,,0
장난감디자인,4,70,10,0,,0
장난감디자인,5,70,10,0,,0
장난감디자인,6,70,10,0,,0
장난감디자인,7,70,10,0,,0
장난감디자인,8,70,10,0,,0
장난감디자인,9,70,10,0,,0
장난감디자인,10,70,10,0,,0
유아용품디자인,1,910,12,1,795.0,795
유아용품디자인,2,820,12,1,795.0,795
유아용품디자인,3,580,11,1,580.0,580
유아용품디자인,4,290,7,1,290.0,290
유아용품디자인,5,200,5,1,200.0,200
유아용품디자인,6,160,4,0,,0
유아용품디자인,7,80,1,0,,0
유아용품디자인,8,80,1,0,,0
유아용품디자인,9,70,0,0,,0
유아용품디자인,10,70,0,0,,0
안전모디자인,1,110,13,0,,0
안전모디자인,2,70,11,0,,0
안전모디자인,3,70,11,0,,0
안전모디자인,4,70,11,0,,0
안전모디자인,5,70,11,0,,0
안전모디자인,6,70,11,0,,0
안전모디자인,7,70,11,0,,0
안전모디자인,8,70,11,0,,0
안전모디자인,9,70,11,0,,0
안전모디자인,10,70,11,0,,0
헬멧디자인,1,150,9,0,,0
헬멧디자인,2,100,7,0,,0
헬멧디자인,3,70,6,0,,0
헬멧디자인,4,70,6,0,,0
헬멧디자인,5,70,6,0,,0
헬멧디자인,6,70,6,0,,0
헬멧디자인,7,70,6,0,,0
헬멧디자인,8,70,6,0,,0
헬멧디자인,9,70,6,0,,0
헬멧디자인,10,70,6,0,,0
제품디자인스튜디오,1,2740,15,0,,0
제품디자인스튜디오,2,2000,15,0,,0
제품디자인스튜디오,3,1430,15,0,,0
제품디자인스튜디오,4,1050,15,0,,0
제품디자인스튜디오,5,760,15,0,,0
제품디자인스튜디오,6,530,15,0,,0
제품디자인스튜디오,7,330,15,0,,0
제품디자인스튜디오,8,240,15,0,,0
제품디자인스튜디오,9,160,15,0,,0
제품디자인스튜디오,10,110,15,0,,0
오디오디자인,1,1110,12,0,,0
오디오디자인,2,1070,11,0,,0
오디오디자인,3,700,7,0,,0
오디오디자인,4,70,0,0,,0
오디오디자인,5,70,0,0,,0
오디오디자인,6,70,0,0,,0
오디오디자인,7,70,0,0,,0
오디오디자인,8,70,0,0,,0
오디오디자인,9,70,0,0,,0
오디오디자인,10,70,0,0,,0
기구제작,1,1390,18,3,1006.0,3018
기구제작,2,1090,18,3,902.0,2707
기구제작,3,1000,18,3,853.0,2558
기구제작,4,960,18,3,829.0,2488
기구제작,5,930,18,3,811.0,2433
기구제작,6,900,18,3,792.0,2377
기구제작,7,860,18,3,766.0,2298
기구제작,8,830,18,3,746.0,2237
기구제작,9,800,18,3,724.0,2173
기구제작,10,760,18,3,695.0,2085
제품디자인외주,1,3220,15,2,2727.0,5454
제품디자인외주,2,3090,15,2,2614.0,5229
제품디자인외주,3,2670,15,2,2250.0,4501
제품디자인외주,4,2230,15,2,1870.0,3739
제품디자인외주,5,2080,15,2,1740.0,3479
제품디자인외주,6,1860,15,2,1548.0,3097
제품디자인외주,7,1750,15,2,1454.0,2907
제품디자인외주,8,1490,15,2,1228.0,2456
제품디자인외주,9,1410,15,2,1159.0,2318
제품디자인외주,10,1350,14,2,1107.0,2214
소상공인디자인,1,700,12,0,,0
소상공인디자인,2,320,12,0,,0
소상공인디자인,3,110,12,0,,0
소상공인디자인,4,70,12,0,,0
소상공인디자인,5,70,12,0,,0
소상공인디자인,6,70,12,0,,0
소상공인디자인,7,70,12,0,,0
소상공인디자인,8,70,12,0,,0
소상공인디자인,9,70,12,0,,0
소상공인디자인,10,70,12,0,,0
캡스톤제작,1,100,8,0,,0
캡스톤제작,2,70,4,0,,0
캡스톤제작,3,70,4,0,,0
캡스톤제작,4,70,4,0,,0
캡스톤제작,5,70,4,0,,0
캡스톤제작,6,70,4,0,,0
캡스톤제작,7,70,4,0,,0
캡스톤제작,8,70,4,0,,0
캡스톤제작,9,70,4,0,,0
캡스톤제작,10,70,4,0,,0
드론디자인,1,940,15,0,,0
드론디자인,2,480,14,0,,0
드론디자인,3,430,13,0,,0
드론디자인,4,70,2,0,,0
드론디자인,5,70,2,0,,0
드론디자인,6,70,2,0,,0
드론디자인,7,70,2,0,,0
드론디자인,8,70,2,0,,0
드론디자인,9,70,2,0,,0
드론디자인,10,70,2,0,,0
유명디자인회사,1,1710,14,1,1227.0,1227
유명디자인회사,2,1050,14,1,882.0,882
유명디자인회사,3,750,14,1,644.0,644
유명디자인회사,4,640,14,1,532.0,532
유명디자인회사,5,580,14,1,462.0,462
유명디자인회사,6,510,14,1,371.0,371
유명디자인회사,7,440,14,1,267.0,267
유명디자인회사,8,360,14,1,125.0,125
유명디자인회사,9,310,14,1,70.0,70
유명디자인회사,10,250,14,1,70.0,70
유명한디자인회사,1,2960,19,0,,0
유명한디자인회사,2,2150,19,0,,0
유명한디자인회사,3,1590,19,0,,0
